identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006207526;FROMAGERIE HENRI HUTIN;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18700000;kg/an
0006202274;NORSKE SKOG;2018;Eau (direct);Arsenic et composés (exprimés en tant que As);7.12;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);1530000;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Air;Oxydes de soufre (SOx/SO2);493000;kg/an
0006202274;NORSKE SKOG;2018;Eau (direct);Cyanures (sous forme de CN total);828;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Air;Oxydes d'azote (NOx/NO2);281000;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;131000000;kg/an
0006202274;NORSKE SKOG;2018;Eau (direct);Demande chimique en oxygène (DCO);861000;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);131000000;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Eau (direct);Titane et composés (exprimés en tant que Ti);287;kg/an
0006202274;NORSKE SKOG;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);794;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);103;kg/an
0006202307;LUCART SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21500000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Oxydes de soufre (SOx/SO2);534000;kg/an
0006202307;LUCART SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21500000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Oxydes d'azote (NOx/NO2);1320000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Protoxyde d'azote (N2O);39500;kg/an
0006202307;LUCART SAS;2018;Eau (direct);Demande biologique en oxygène (DBO5);46800;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Zinc et composés (exprimés en tant que Zn);218;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Vanadium et ses composés;20.3;kg/an
0006202307;LUCART SAS;2018;Eau (direct);Demande chimique en oxygène (DCO);326000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Sélénium;49.7;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;2390000000;kg/an
0006202307;LUCART SAS;2018;Sol;Chrome hexavalent et composés (exprimés en tant que Cr VI);63.4;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);2390000000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Arsenic et composés (exprimés en tant que As);58;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Cadmium et composés (exprimés en tant que Cd);11;kg/an
0006202307;LUCART SAS;2018;Sol;Cuivre et composés (exprimés en tant que Cu);493;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1710;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Mercure et composés (exprimés en tant que Hg);1.4;kg/an
0006202307;LUCART SAS;2018;Sol;Mercure et composés (exprimés en tant que Hg);1.09;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Nickel et composés (exprimés en tant que Ni);94;kg/an
0006207853;GAZEL ENERGIE GENERATION;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);756;kg/an
0006202307;LUCART SAS;2018;Sol;Nickel et composés (exprimés en tant que Ni);55.9;kg/an
0006202307;LUCART SAS;2018;Sol;Plomb et composés (exprimés en tant que Pb);52.2;kg/an
0006202307;LUCART SAS;2018;Sol;Zinc et composés (exprimés en tant que Zn);1810;kg/an
0006208313;Total direct Energie centrale électrique Toul;2018;Air;Protoxyde d'azote (N2O);19900;kg/an
0006208313;Total direct Energie centrale électrique Toul;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;438000000;kg/an
0006202307;LUCART SAS;2018;Sol;PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180);0.95;kg/an
0006208313;Total direct Energie centrale électrique Toul;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);438000000;kg/an
0006202326;SUEZ RV NORD EST;2018;Air;Méthane (CH4);545000;kg/an
0006208533;SUEZ RV NORD EST;2018;Air;Méthane (CH4);271000;kg/an
0006202341;TSA  INOX;2018;Eau (direct);Nickel et composés (exprimés en tant que Ni);30.8;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Aldéhyde formique (formaldéhyde);66800;kg/an
0006208760;BIOFELY (Centrale Biomasse ENGIE Cofely);2018;Air;Oxydes d'azote (NOx/NO2);180000;kg/an
0006208760;BIOFELY (Centrale Biomasse ENGIE Cofely);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);74900000;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Composés organiques volatils non méthaniques (COVNM);306000;kg/an
0006208760;BIOFELY (Centrale Biomasse ENGIE Cofely);2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;74900000;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Oxydes d'azote (NOx/NO2);316000;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12800000;kg/an
0006209228;Biofely PDV;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16400000;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);123000000;kg/an
0006209228;Biofely PDV;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;16400000;kg/an
0006202396;EGGER PANNEAUX ET DECORS;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;110000000;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);987000000;kg/an
0006300757;SEDEP SAS;2018;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1340;kg/an
0006300877;MICHELIN;2018;Air;Composés organiques volatils non méthaniques (COVNM);143000;kg/an
0006300877;MICHELIN;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;28100000;kg/an
0006300877;MICHELIN;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28100000;kg/an
0006300878;MICHELIN;2018;Air;Composés organiques volatils non méthaniques (COVNM);101000;kg/an
0006300878;MICHELIN;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11100000;kg/an
0006300878;MICHELIN;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11100000;kg/an
0006300886;MANITOU BF;2018;Air;Composés organiques volatils non méthaniques (COVNM);55300;kg/an
0006300890;LTR INDUSTRIES;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11000000;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;143000000;kg/an
0006300890;LTR INDUSTRIES;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);37500000;kg/an
0006300890;LTR INDUSTRIES;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;26500000;kg/an
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2018;Eau (indirect);Demande biologique en oxygène (DBO5);199000;kg/an
0006300890;LTR INDUSTRIES;2018;Eau (direct);Demande chimique en oxygène (DCO);281000;kg/an
0006300890;LTR INDUSTRIES;2018;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);1.25;kg/an
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2018;Eau (indirect);Demande chimique en oxygène (DCO);402000;kg/an
0006300899;SAH LEDUC;2018;Air;Composés organiques volatils non méthaniques (COVNM);38400;kg/an
0006300911;HUHTAMAKI LA ROCHELLE - HLR;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14000000;kg/an
0006300905;SABOURIN SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12300000;kg/an
0006300905;SABOURIN SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12300000;kg/an
0006300911;HUHTAMAKI LA ROCHELLE - HLR;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14000000;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24200000;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24200000;kg/an
0006300914;SPBI JEANNEAU;2018;Air;Composés organiques volatils non méthaniques (COVNM);147000;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Eau (indirect);Chloroforme (trichlorométhane);21.5;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);583000;kg/an
0006300918;YARA FRANCE;2018;Air;Ammoniac (NH3);37500;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Eau (indirect);Demande chimique en oxygène (DCO);1080000;kg/an
0006300906;LAITERIE DU VAL D'ANCENIS;2018;Eau (indirect);Phosphore total;14000;kg/an
0006300918;YARA FRANCE;2018;Air;Particules (PM10);252000;kg/an
0006300918;YARA FRANCE;2018;Air;Poussières totales;257000;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Acide cyanhydrique (HCN);961;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Benzène;1500;kg/an
0006300918;YARA FRANCE;2018;Air;Protoxyde d'azote (N2O);47300;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Chlore et composés inorganiques (en tant que HCl);18300;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Mercure et composés (exprimés en tant que Hg);34.7;kg/an
0006300918;YARA FRANCE;2018;Eau (direct);Azote total;120000;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Oxydes de soufre (SOx/SO2);285000;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Oxydes d'azote (NOx/NO2);1250000;kg/an
0006300930;CROWN EMBALLAGE FRANCE SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);99300;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Zinc et composés (exprimés en tant que Zn);228;kg/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;844000000;kg/an
0006300931;CARGILL FRANCE SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);232000;kg/an
0006300931;CARGILL FRANCE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25800000;kg/an
0006300931;CARGILL FRANCE SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25800000;kg/an
0006301207;TOTAL Raffinage France;2018;Eau (direct);Sulfates;1890000;kg/an
0006300949;AIRBUS OPERATIONS SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);122000;kg/an
0006301207;TOTAL Raffinage France;2018;Eau (direct);Zinc et composés (exprimés en tant que Zn);190;kg/an
0006300949;AIRBUS OPERATIONS SAS;2018;Air;Hydroflurocarbures (HFC);125;kg/an
0006301217;EDF SA;2018;Air;Chlore et composés inorganiques (en tant que HCl);101000;kg/an
0006300949;AIRBUS OPERATIONS SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12200000;kg/an
0006301217;EDF SA;2018;Air;Cobalt et composés (exprimés en tant que Co);71;kg/an
0006301217;EDF SA;2018;Air;Fluor et composés inorganiques (en tant que HF);16400;kg/an
0006300949;AIRBUS OPERATIONS SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12200000;kg/an
0006301217;EDF SA;2018;Air;Nickel et composés (exprimés en tant que Ni);240;kg/an
0006301217;EDF SA;2018;Air;Oxydes de soufre (SOx/SO2);1310000;kg/an
0006300950;STELIA AEROSPACE;2018;Air;Composés organiques volatils non méthaniques (COVNM);103000;kg/an
0006301217;EDF SA;2018;Air;Oxydes d'azote (NOx/NO2);2400000;kg/an
0006301217;EDF SA;2018;Air;Protoxyde d'azote (N2O);41100;kg/an
0006300964;GENDREAU;2018;Eau (indirect);Demande biologique en oxygène (DBO5);71800;kg/an
0006301217;EDF SA;2018;Air;Vanadium et ses composés;124;kg/an
0006301217;EDF SA;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;2810000000;kg/an
0006300970;VIOL S.A.;2018;Eau (indirect);Demande biologique en oxygène (DBO5);281000;kg/an
0006301217;EDF SA;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);2810000000;kg/an
0006301217;EDF SA;2018;Eau (direct);Fer et composés (exprimés en tant que Fe);7250;kg/an
0006300970;VIOL S.A.;2018;Eau (indirect);Demande chimique en oxygène (DCO);562000;kg/an
0006300970;VIOL S.A.;2018;Eau (indirect);Phosphore total;5580;kg/an
0006301239;KNAUF ILE DE FRANCE / OUEST - St Philbert du Peuple;2018;Air;Composés organiques volatils non méthaniques (COVNM);56100;kg/an
0006300974;Terminal Méthanier;2018;Air;Méthane (CH4);525000;kg/an
0006301257;CHARAL La Chataîgneraie (85);2018;Sol;Zinc et composés (exprimés en tant que Zn);102;kg/an
0006300974;Terminal Méthanier;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11100000;kg/an
0006301264;FLEURY MICHON LS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);51400;kg/an
0006300974;Terminal Méthanier;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11100000;kg/an
0006300980;SNV Laval;2018;Eau (indirect);Demande biologique en oxygène (DBO5);203000;kg/an
0006301273;EURALIS GASTRONOMIE - Les Herbiers;2018;Eau (indirect);Demande biologique en oxygène (DBO5);168000;kg/an
0006301273;EURALIS GASTRONOMIE - Les Herbiers;2018;Eau (indirect);Demande chimique en oxygène (DCO);397000;kg/an
0006300980;SNV Laval;2018;Eau (indirect);Demande chimique en oxygène (DCO);422000;kg/an
0006300981;Fromageries Bel Production France;2018;Air;Hydroflurocarbures (HFC);158;kg/an
0006301274;FOCAST CHATEAUBRIANT;2018;Air;Composés organiques volatils non méthaniques (COVNM);65800;kg/an
0006301292;SPPP;2018;Air;Composés organiques volatils non méthaniques (COVNM);143000;kg/an
0006301293;Ardagh MP West France SA;2018;Air;Composés organiques volatils non méthaniques (COVNM);58700;kg/an
0006301295;CONSTELLIUM MONTREUIL JUIGNE SAS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36300000;kg/an
0006301295;CONSTELLIUM MONTREUIL JUIGNE SAS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36300000;kg/an
0006301297;PAULSTRA SNC;2018;Air;Composés organiques volatils non méthaniques (COVNM);41300;kg/an
0006301299;NORPAPER;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14700000;kg/an
0006301299;NORPAPER;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14700000;kg/an
0006300984;SARVAL - USINE D'ISSE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18900000;kg/an
0006301299;NORPAPER;2018;Eau (indirect);Demande biologique en oxygène (DBO5);634000;kg/an
0006301299;NORPAPER;2018;Eau (indirect);Demande chimique en oxygène (DCO);1420000;kg/an
0006300984;SARVAL - USINE D'ISSE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18900000;kg/an
0006301300;Papeterie le Bourray;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12400000;kg/an
0006301300;Papeterie le Bourray;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12400000;kg/an
0006300987;FMGC;2018;Air;Composés organiques volatils non méthaniques (COVNM);167000;kg/an
0006301300;Papeterie le Bourray;2018;Eau (direct);Demande chimique en oxygène (DCO);191000;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Cuivre et composés (exprimés en tant que Cu);996;kg/an
0006300987;FMGC;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23100000;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Fer et composés (exprimés en tant que Fe);11100;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Manganèse et composés (exprimés en tant que Mn);560;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Mercure et composés (exprimés en tant que Hg);2.95;kg/an
0006300987;FMGC;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23100000;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Nickel et composés (exprimés en tant que Ni);21.2;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Plomb et composés (exprimés en tant que Pb);39.3;kg/an
0006300988;FLEURY MICHON LS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);142000;kg/an
0006301300;Papeterie le Bourray;2018;Sol;Zinc et composés (exprimés en tant que Zn);430;kg/an
0006301310;BRANGEON Services;2018;Air;Méthane (CH4);388000;kg/an
0006300988;FLEURY MICHON LS;2018;Eau (indirect);Demande chimique en oxygène (DCO);277000;kg/an
0006301328;NADIC;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13900000;kg/an
0006301328;NADIC;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13900000;kg/an
0006300988;FLEURY MICHON LS;2018;Eau (indirect);Phosphore total;5660;kg/an
0006300989;FLEURY MICHON LS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);81800;kg/an
0006301343;LHOIST FRANCE OUEST;2018;Air;Oxydes d'azote (NOx/NO2);166000;kg/an
0006301343;LHOIST FRANCE OUEST;2018;Air;Vanadium et ses composés;82.7;kg/an
0006301343;LHOIST FRANCE OUEST;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;229000000;kg/an
0006300990;FLEURY MICHON LS;2018;Eau (indirect);Demande biologique en oxygène (DBO5);66700;kg/an
0006301343;LHOIST FRANCE OUEST;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);229000000;kg/an
0006301344;Syner'Val;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;118000000;kg/an
0006300990;FLEURY MICHON LS;2018;Eau (indirect);Demande chimique en oxygène (DCO);151000;kg/an
0006301344;Syner'Val;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);147000000;kg/an
0006301344;Syner'Val;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;29400000;kg/an
0006300991;BOUYER LEROUX SA;2018;Air;Méthane (CH4);295000;kg/an
0006301007;HERBIGNAC CHEESE INGREDIENTS;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12800000;kg/an
0006301007;HERBIGNAC CHEESE INGREDIENTS;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38300000;kg/an
0006301007;HERBIGNAC CHEESE INGREDIENTS;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;25600000;kg/an
0006301355;GRANULATS EXPANSES DE LA MAYENNE;2018;Air;Vanadium et ses composés;15.2;kg/an
0006301010;SOCIETE LAITIERE DE MAYENNE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;31900000;kg/an
0006301359;SISF (Sté Industrielle de St-Florent);2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12500000;kg/an
0006301359;SISF (Sté Industrielle de St-Florent);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12500000;kg/an
0006301010;SOCIETE LAITIERE DE MAYENNE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);31900000;kg/an
0006301360;CELIA - LAITERIE DE CRAON;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18300000;kg/an
0006301360;CELIA - LAITERIE DE CRAON;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18300000;kg/an
0006301011;FROMAGERE DE BOUVRON (société);2018;Air;Hydroflurocarbures (HFC);170;kg/an
0006301404;ARMOR;2018;Air;Composés organiques volatils non méthaniques (COVNM);265000;kg/an
0006301011;FROMAGERE DE BOUVRON (société);2018;Sol;Zinc et composés (exprimés en tant que Zn);585;kg/an
0006301411;CARGILL France;2018;Air;Composés organiques volatils non méthaniques (COVNM);69500;kg/an
0006301411;CARGILL France;2018;Air;Hydroflurocarbures (HFC);2040;kg/an
0006301017;SPBI;2018;Air;Composés organiques volatils non méthaniques (COVNM);65100;kg/an
0006301411;CARGILL France;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23500000;kg/an
0006301411;CARGILL France;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23500000;kg/an
0006301021;Fromageries BEL Production France;2018;Sol;Phosphore total;10200;kg/an
0006301413;GALLIANCE ANCENIS;2018;Air;Hydroflurocarbures (HFC);119;kg/an
0006301413;GALLIANCE ANCENIS;2018;Eau (indirect);Demande chimique en oxygène (DCO);318000;kg/an
0006301048;ARJO WIGGINS Papiers Couchés S.A.S.;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22200000;kg/an
0006301415;MONDELEZ International;2018;Air;Ammoniac (NH3);87000;kg/an
0006301048;ARJO WIGGINS Papiers Couchés S.A.S.;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22200000;kg/an
0006301049;Arc en Ciel 2034;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;35000000;kg/an
0006301416;CANDIA;2018;Eau (indirect);Demande biologique en oxygène (DBO5);227000;kg/an
0006301416;CANDIA;2018;Eau (indirect);Demande chimique en oxygène (DCO);319000;kg/an
0006301049;Arc en Ciel 2034;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);80600000;kg/an
0006301416;CANDIA;2018;Eau (indirect);Phosphore total;5160;kg/an
0006301049;Arc en Ciel 2034;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;45600000;kg/an
0006301068;ERENA (ENGIE RESEAUX);2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17800000;kg/an
0006301430;UNITED BISCUITS- BISCUITERIE NANTAISE;2018;Air;Ammoniac (NH3);18200;kg/an
0006301453;ALCEA;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;47100000;kg/an
0006301068;ERENA (ENGIE RESEAUX);2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;17800000;kg/an
0006301453;ALCEA;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);110000000;kg/an
0006301453;ALCEA;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;62400000;kg/an
0006301504;SEL CHERRE;2018;Air;Hydroflurocarbures (HFC);104;kg/an
0006301580;SUEZ RV Ouest;2018;Air;Méthane (CH4);240000;kg/an
0006301622;Cromology Research & Industry Ouest;2018;Air;Composés organiques volatils non méthaniques (COVNM);45800;kg/an
0006301654;APLIX;2018;Air;Composés organiques volatils non méthaniques (COVNM);34200;kg/an
0006301085;EURIAL;2018;Eau (indirect);Demande biologique en oxygène (DBO5);405000;kg/an
0006301709;STOROPACk France SAS site de saint sébastien sur loire;2018;Air;Composés organiques volatils non méthaniques (COVNM);68800;kg/an
0006301085;EURIAL;2018;Eau (indirect);Demande chimique en oxygène (DCO);752000;kg/an
0006301726;SERIPHARM;2018;Air;Hydroflurocarbures (HFC);129;kg/an
0006301730;YOPLAIT PRODUCTION FRANCE;2018;Eau (indirect);Azote total;84500;kg/an
0006301096;TDV INDUSTRIES;2018;Eau (indirect);Demande biologique en oxygène (DBO5);77400;kg/an
0006301730;YOPLAIT PRODUCTION FRANCE;2018;Eau (indirect);Demande biologique en oxygène (DBO5);484000;kg/an
0006301730;YOPLAIT PRODUCTION FRANCE;2018;Eau (indirect);Demande chimique en oxygène (DCO);1450000;kg/an
0006301096;TDV INDUSTRIES;2018;Eau (indirect);Demande chimique en oxygène (DCO);411000;kg/an
0006301730;YOPLAIT PRODUCTION FRANCE;2018;Eau (indirect);Matières en suspension (MES);742000;kg/an
0006301730;YOPLAIT PRODUCTION FRANCE;2018;Eau (indirect);Phosphore total;10800;kg/an
0006301099;CET;2018;Eau (indirect);Azote total;124000;kg/an
0006301099;CET;2018;Eau (indirect);Chrome et composés (exprimés en tant que Cr);11000;kg/an
0006301731;NOVANDIE;2018;Sol;Zinc et composés (exprimés en tant que Zn);116;kg/an
0006301099;CET;2018;Eau (indirect);Demande biologique en oxygène (DBO5);799000;kg/an
0006301099;CET;2018;Eau (indirect);Demande chimique en oxygène (DCO);1810000;kg/an
0006301099;CET;2018;Eau (indirect);Matières en suspension (MES);852000;kg/an
0006301770;Chantiers de l'Atlantique;2018;Air;Composés organiques volatils non méthaniques (COVNM);175000;kg/an
0006301109;SOTREMO;2018;Eau (indirect);Nickel et composés (exprimés en tant que Ni);20.2;kg/an
0006301804;DECOTEC;2018;Air;Composés organiques volatils non méthaniques (COVNM);107000;kg/an
0006301109;SOTREMO;2018;Eau (indirect);Phénols (en tant que C total);25.5;kg/an
0006301114;SECANIM CENTRE;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24000000;kg/an
0006301828;GRTgaz - AUVERS LE HAMON;2018;Air;Méthane (CH4);119000;kg/an
0006301114;SECANIM CENTRE;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);54900000;kg/an
0006301114;SECANIM CENTRE;2018;Air;Dioxyde de carbone (CO2) d'origine biomasse;30900000;kg/an
0006301117;ArcelorMittal Atlantique et Lorraine;2018;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18800000;kg/an
0006301837;CARENE ISDND;2018;Air;Méthane (CH4);112000;kg/an
0006301117;ArcelorMittal Atlantique et Lorraine;2018;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18800000;kg/an
0006301945;MARIE SURGELES USINE;2018;Eau (indirect);Demande biologique en oxygène (DBO5);50500;kg/an
0006302121;AMCOR FLEXIBLES MONTREUIL BELLAY SAS;2018;Air;Composés organiques volatils non méthaniques (COVNM);32100;kg/an
0006301117;ArcelorMittal Atlantique et Lorraine;2018;Eau (direct);Chrome et composés (exprimés en tant que Cr);81.4;kg/an
0006301124;SOFRAL sa;2018;Eau (indirect);Demande biologique en oxygène (DBO5);96300;kg/an
0006302132;BRANGEON Recyclage;2018;Air;Ammoniac (NH3);20700;kg/an
0006302132;BRANGEON Recyclage;2018;Eau (indirect);Demande biologique en oxygène (DBO5);51800;kg/an
0006301124;SOFRAL sa;2018;Eau (indirect);Demande chimique en oxygène (DCO);200000;kg/an
0006302132;BRANGEON Recyclage;2018;Eau (indirect);Phosphore total;5490;kg/an
0006301125;SOFIVO SAS;2018;Sol;Phosphore total;109000;kg/an
0006302141;SUEZ RV Normandie - ISDND DE SAINT FRAIMBAULT;2018;Air;Méthane (CH4);246000;kg/an
0006301128;SODEBO;2018;Air;Hydroflurocarbures (HFC);706;kg/an
0006302146;SAICA PACK FRANCE;2018;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);62.4;kg/an
