identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005300200;MURATA INTEGRATED PASSIVE SOLUTIONS;2017;Air;Perfluorocarbures (PFC);179;kg/an
0005300235;Saint Louis Sucre Site de Cagny;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;54200000;kg/an
0005300235;Saint Louis Sucre Site de Cagny;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);54200000;kg/an
0005300285;PSA AUTOMOBILES SA;2017;Air;Hydroflurocarbures (HFC);180;kg/an
0005300367;Cenexi HSC;2017;Air;Hydroflurocarbures (HFC);210;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Ammoniac (NH3);13400;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Oxydes de soufre (SOx/SO2);416000;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Oxydes d'azote (NOx/NO2);395000;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;289000000;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);309000000;kg/an
0005300463;CIMENTS CALCIA;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;20100000;kg/an
0005300595;VALNOR;2017;Air;Ammoniac (NH3);18900;kg/an
0005300625;SUEZ RV NORMANDIE;2017;Air;Méthane (CH4);495000;kg/an
0005300625;SUEZ RV NORMANDIE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15700000;kg/an
0005300625;SUEZ RV NORMANDIE;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;15700000;kg/an
0005300633;SOCIETE FROMAGERE DE CLECY;2017;Sol;Zinc et composés (exprimés en tant que Zn);172;kg/an
0005300729;SEA;2017;Air;Méthane (CH4);206000;kg/an
0005300729;SEA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10500000;kg/an
0005300729;SEA;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;10500000;kg/an
0005300806;ARKEMA;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12100000;kg/an
0005300806;ARKEMA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12100000;kg/an
0005300961;LISIEUX ENERGIE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12400000;kg/an
0005300961;LISIEUX ENERGIE;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;12400000;kg/an
0005300982;VALNOR;2017;Air;Méthane (CH4);151000;kg/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14200000;kg/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);48000000;kg/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;33800000;kg/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2017;Sol;Zinc et composés (exprimés en tant que Zn);574;kg/an
0005301162;GALEO;2017;Sol;Zinc et composés (exprimés en tant que Zn);103;kg/an
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2017;Eau (direct);Zinc et composés (exprimés en tant que Zn);128;kg/an
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2017;Sol;Plomb et composés (exprimés en tant que Pb);30.6;kg/an
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2017;Sol;Zinc et composés (exprimés en tant que Zn);732;kg/an
0005301347;FLORENTAISE;2017;Eau (direct);Demande chimique en oxygène (DCO);573000;kg/an
0005301497;ELECTROPOLI FRANCE;2017;Air;Cobalt et composés (exprimés en tant que Co);16.5;kg/an
0005301497;ELECTROPOLI FRANCE;2017;Air;Zinc et composés (exprimés en tant que Zn);292;kg/an
0005301497;ELECTROPOLI FRANCE;2017;Eau (direct);Chloroforme (trichlorométhane);13.3;kg/an
0005301497;ELECTROPOLI FRANCE;2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);134;kg/an
0005301497;ELECTROPOLI FRANCE;2017;Eau (direct);Zinc et composés (exprimés en tant que Zn);123;kg/an
0005301505;ACOME;2017;Air;Hexafluorure de soufre (SF6);42;kg/an
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2017;Sol;Zinc et composés (exprimés en tant que Zn);471;kg/an
0005301512;ELVIR S.A.S.;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14700000;kg/an
0005301512;ELVIR S.A.S.;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14700000;kg/an
0005301618;SAINT ANDRE PLASTIQUE;2017;Air;Composés organiques volatils non méthaniques (COVNM);77100;kg/an
0005301659;JEAN CHEREAU SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);446000;kg/an
0005301666;Maîtres Laitiers du Cotentin;2017;Eau (indirect);Demande biologique en oxygène (DBO5);60300;kg/an
0005301789;MAITRES LAITIERS DU COTENTIN;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17800000;kg/an
0005301789;MAITRES LAITIERS DU COTENTIN;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17800000;kg/an
0005301789;MAITRES LAITIERS DU COTENTIN;2017;Sol;Zinc et composés (exprimés en tant que Zn);192;kg/an
0005301825;COOPERATIVE  ISIGNY STE MERE;2017;Eau (indirect);Demande biologique en oxygène (DBO5);71100;kg/an
0005301827;CARGILL FRANCE SAS - site de Baupte;2017;Air;Composés organiques volatils non méthaniques (COVNM);173000;kg/an
0005301827;CARGILL FRANCE SAS - site de Baupte;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;27200000;kg/an
0005301827;CARGILL FRANCE SAS - site de Baupte;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27200000;kg/an
0005301827;CARGILL FRANCE SAS - site de Baupte;2017;Eau (direct);Arsenic et composés (exprimés en tant que As);17.4;kg/an
0005301850;LIS France;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15200000;kg/an
0005301850;LIS France;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15200000;kg/an
0005301860;ETS NEW MAISONNEUVE KEG;2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);24.3;kg/an
0005301889;COMPAGNIE DES FROMAGES & RICHESMONTS;2017;Eau (indirect);Demande biologique en oxygène (DBO5);67300;kg/an
0005301971;AUCHAN FRANCE;2017;Air;Hydrochlorofluorocarbures (HCFC);277;kg/an
0005302036;SOCOPA VIANDES;2017;Sol;Zinc et composés (exprimés en tant que Zn);108;kg/an
0005302137;HME BRASS FRANCE SAS;2017;Air;Zinc et composés (exprimés en tant que Zn);754;kg/an
0005302137;HME BRASS FRANCE SAS;2017;Eau (direct);Cuivre et composés (exprimés en tant que Cu);61;kg/an
0005302137;HME BRASS FRANCE SAS;2017;Eau (direct);Zinc et composés (exprimés en tant que Zn);233;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13400000;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;13400000;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Sol;Chrome et composés (exprimés en tant que Cr);67;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Sol;Cuivre et composés (exprimés en tant que Cu);53.1;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Sol;Nickel et composés (exprimés en tant que Ni);35.7;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Sol;Plomb et composés (exprimés en tant que Pb);27.2;kg/an
0005302209;Société Fromagère de DOMFRONT;2017;Sol;Zinc et composés (exprimés en tant que Zn);1620;kg/an
0005302210;SUEZ RV NORMANDIE;2017;Air;Méthane (CH4);106000;kg/an
0005302264;LISI AUTOMOTIVE NOMEL;2017;Air;Zinc et composés (exprimés en tant que Zn);263;kg/an
0005302264;LISI AUTOMOTIVE NOMEL;2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);37.2;kg/an
0005302264;LISI AUTOMOTIVE NOMEL;2017;Eau (direct);Zinc et composés (exprimés en tant que Zn);106;kg/an
0005302487;AUGROS COSMETIC PACKAGING;2017;Air;Composés organiques volatils non méthaniques (COVNM);83000;kg/an
0005302589;ESSITY OPERATIONS LE THEIL;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17800000;kg/an
0005302589;ESSITY OPERATIONS LE THEIL;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17800000;kg/an
0005302603;PCAS SEQENS;2017;Air;Composés organiques volatils non méthaniques (COVNM);333000;kg/an
0005302603;PCAS SEQENS;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16500000;kg/an
0005302603;PCAS SEQENS;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16500000;kg/an
0005302603;PCAS SEQENS;2017;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);22.4;kg/an
0005302603;PCAS SEQENS;2017;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);59.2;kg/an
0005302608;FRENEHARD SAS;2017;Air;Zinc et composés (exprimés en tant que Zn);900;kg/an
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25600000;kg/an
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25600000;kg/an
0005302775;GILLOT SAS;2017;Eau (indirect);Demande chimique en oxygène (DCO);573000;kg/an
0005302798;SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21500000;kg/an
0005302798;SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21500000;kg/an
0005302839;VALNOR;2017;Air;Méthane (CH4);175000;kg/an
0005302845;ATOS;2017;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);3140;kg/an
0005302864;MONT BLANC SAS;2017;Eau (indirect);Demande chimique en oxygène (DCO);309000;kg/an
0005302882;SIRAC;2017;Air;Mercure et composés (exprimés en tant que Hg);11.2;kg/an
0005302882;SIRAC;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44000000;kg/an
0005302882;SIRAC;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);95000000;kg/an
0005302882;SIRAC;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;51000000;kg/an
0005303020;STEU Les Mielles - Communauté d'Agglomération le Cotentin;2017;Eau (direct);Demande chimique en oxygène (DCO);169000;kg/an
0005303642;DONALDSON;2017;Air;Nickel et composés (exprimés en tant que Ni);63.9;kg/an
0005303657;SOCIETE FROMAGERE D'ORBEC;2017;Eau (indirect);Demande biologique en oxygène (DBO5);104000;kg/an
0005303657;SOCIETE FROMAGERE D'ORBEC;2017;Eau (indirect);Demande chimique en oxygène (DCO);183000;kg/an
0005303657;SOCIETE FROMAGERE D'ORBEC;2017;Eau (indirect);Phosphore total;7200;kg/an
0005303658;SUEZ RV NORMANDIE;2017;Air;Méthane (CH4);123000;kg/an
0005304464;JEAN CHEREAU SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);62800;kg/an
0005304834;TERREAL;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10200000;kg/an
0005304834;TERREAL;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10200000;kg/an
0005304876;SPEN;2017;Air;Méthane (CH4);264000;kg/an
0005304876;SPEN;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11800000;kg/an
0005304876;SPEN;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;11800000;kg/an
0005305747;Etablissement de LA HAGUE;2017;Air;Hydrochlorofluorocarbures (HCFC);124;kg/an
0005305747;Etablissement de LA HAGUE;2017;Air;Hydroflurocarbures (HFC);706;kg/an
0005305747;Etablissement de LA HAGUE;2017;Air;Protoxyde d'azote (N2O);100000;kg/an
0005305747;Etablissement de LA HAGUE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;50100000;kg/an
0005305747;Etablissement de LA HAGUE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);50100000;kg/an
0005305747;Etablissement de LA HAGUE;2017;Eau (direct);Azote total;414000;kg/an
0005305929;CREALINE;2017;Eau (indirect);Demande biologique en oxygène (DBO5);71900;kg/an
0005306064;SUEZ RV NORMANDIE;2017;Air;Méthane (CH4);339000;kg/an
0005306883;SOCIETE DES MAITRES LAITIERS DU COTENTIN;2017;Eau (indirect);Demande biologique en oxygène (DBO5);273000;kg/an
0005306883;SOCIETE DES MAITRES LAITIERS DU COTENTIN;2017;Eau (indirect);Demande chimique en oxygène (DCO);269000;kg/an
0005400431;CARRIERES ET MATERIAUX;2017;Eau (direct);Arsenic et composés (exprimés en tant que As);186;kg/an
0005401044;LAGUILLAUMIE;2017;Eau (indirect);Demande biologique en oxygène (DBO5);71600;kg/an
0005401044;LAGUILLAUMIE;2017;Eau (indirect);Demande chimique en oxygène (DCO);185000;kg/an
0005401050;KRONOSPAN;2017;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1280;kg/an
0005401050;KRONOSPAN;2017;Air;Aldéhyde formique (formaldéhyde);8960;kg/an
0005401050;KRONOSPAN;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19600000;kg/an
0005401050;KRONOSPAN;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;19600000;kg/an
0005401075;KRONOSPAN SAS;2017;Air;Aldéhyde formique (formaldéhyde);3410;kg/an
0005401075;KRONOSPAN SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);37500;kg/an
0005401075;KRONOSPAN SAS;2017;Air;Oxydes d'azote (NOx/NO2);124000;kg/an
0005401075;KRONOSPAN SAS;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);48000000;kg/an
0005401075;KRONOSPAN SAS;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;48000000;kg/an
0005401100;AMCOR FLEXIBLES PACKAGING France;2017;Air;Composés organiques volatils non méthaniques (COVNM);148000;kg/an
0005401104;EUROSERUM;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20700000;kg/an
0005401104;EUROSERUM;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20700000;kg/an
0005401112;SUEZ RR IWS MINERALS FRANCE (ISDND);2017;Air;Méthane (CH4);488000;kg/an
0005401112;SUEZ RR IWS MINERALS FRANCE (ISDND);2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10200000;kg/an
0005401112;SUEZ RR IWS MINERALS FRANCE (ISDND);2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;10200000;kg/an
0005401115;Corden Pharma (ex. SYNKEM);2017;Air;Chloroforme (trichlorométhane);7410;kg/an
0005401115;Corden Pharma (ex. SYNKEM);2017;Air;Composés organiques volatils non méthaniques (COVNM);133000;kg/an
0005401118;SUEZ RV CENTRE EST;2017;Air;Méthane (CH4);283000;kg/an
0005401121;Chaufferie urbaine de Mâcon;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20100000;kg/an
0005401121;Chaufferie urbaine de Mâcon;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20100000;kg/an
0005401124;ECKES GRANINI FRANCE SNC;2017;Air;Hydroflurocarbures (HFC);274;kg/an
0005401124;ECKES GRANINI FRANCE SNC;2017;Eau (indirect);Demande chimique en oxygène (DCO);227000;kg/an
0005401138;UVE Dijon métropole;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;27400000;kg/an
0005401138;UVE Dijon métropole;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27400000;kg/an
0005401138;UVE Dijon métropole;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;27400000;kg/an
0005401144;APERAM STAINLESS FRANCE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;54900000;kg/an
0005401144;APERAM STAINLESS FRANCE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);54900000;kg/an
0005401144;APERAM STAINLESS FRANCE;2017;Eau (direct);Chrome et composés (exprimés en tant que Cr);103;kg/an
0005401144;APERAM STAINLESS FRANCE;2017;Eau (direct);Fluorures (en tant que F total);6040;kg/an
0005401144;APERAM STAINLESS FRANCE;2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);298;kg/an
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);2017;Air;Zinc et composés (exprimés en tant que Zn);549;kg/an
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;58100000;kg/an
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);58100000;kg/an
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);63.8;kg/an
0005401153;THERMODYN;2017;Air;Hydroflurocarbures (HFC);185;kg/an
0005401162;ADHEX TECHNOLOGIES;2017;Air;Composés organiques volatils non méthaniques (COVNM);86400;kg/an
0005401164;CROWN EMBALLAGE FRANCE SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);56200;kg/an
0005401201;COM COM Sénonais UIOM;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10600000;kg/an
0005401201;COM COM Sénonais UIOM;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;10600000;kg/an
0005401208;PRYSMIAN;2017;Air;Hexafluorure de soufre (SF6);1050;kg/an
0005401220;VERALLIA FRANCE;2017;Air;Oxydes de soufre (SOx/SO2);547000;kg/an
0005401220;VERALLIA FRANCE;2017;Air;Oxydes d'azote (NOx/NO2);412000;kg/an
0005401220;VERALLIA FRANCE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;144000000;kg/an
0005401220;VERALLIA FRANCE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);144000000;kg/an
0005401231;SUEZ RV Centre Est (ex. SITA CENTRE EST);2017;Air;Méthane (CH4);328000;kg/an
0005401244;SOPREMA;2017;Air;Composés organiques volatils non méthaniques (COVNM);99200;kg/an
0005401249;AIR LIQUIDE FRANCE INDUSTRIE;2017;Air;Hexafluorure de soufre (SF6);72;kg/an
0005401249;AIR LIQUIDE FRANCE INDUSTRIE;2017;Air;Hydroflurocarbures (HFC);109;kg/an
0005401249;AIR LIQUIDE FRANCE INDUSTRIE;2017;Air;Perfluorocarbures (PFC);122;kg/an
0005401250;CHALON ENERGIE SA;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25600000;kg/an
0005401250;CHALON ENERGIE SA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);46900000;kg/an
0005401250;CHALON ENERGIE SA;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;21300000;kg/an
0005401253;MICHELIN;2017;Air;Composés organiques volatils non méthaniques (COVNM);39500;kg/an
0005401253;MICHELIN;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;11900000;kg/an
0005401253;MICHELIN;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11900000;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Air;Cobalt et composés (exprimés en tant que Co);16.7;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Air;Nickel et composés (exprimés en tant que Ni);177;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24900000;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24900000;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Eau (direct);Chrome et composés (exprimés en tant que Cr);83.1;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Eau (direct);Cuivre et composés (exprimés en tant que Cu);62.9;kg/an
0005401254;APERAM ALLOYS IMPHY;2017;Eau (direct);Nickel et composés (exprimés en tant que Ni);305;kg/an
0005401257;SODIEN (ex SOCCRAM);2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16400000;kg/an
0005401257;SODIEN (ex SOCCRAM);2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16400000;kg/an
0005401258;CHEZE SAS;2017;Air;Méthane (CH4);319000;kg/an
0005401262;SECUA SNC (chaufferie d'Autun);2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11400000;kg/an
0005401262;SECUA SNC (chaufferie d'Autun);2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;11400000;kg/an
0005401290;BREGER CENTRE SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);41300;kg/an
0005401298;EURIAL ULTRA FRAIS;2017;Sol;Phosphore total;7380;kg/an
0005401316;NICOLAS Industrie;2017;Air;Composés organiques volatils non méthaniques (COVNM);31200;kg/an
0005401335;SUMIRIKO Rubber Compounding France;2017;Eau (direct);Cuivre et composés (exprimés en tant que Cu);81.6;kg/an
0005401335;SUMIRIKO Rubber Compounding France;2017;Eau (direct);Demande chimique en oxygène (DCO);250000;kg/an
0005401335;SUMIRIKO Rubber Compounding France;2017;Eau (direct);Zinc et composés (exprimés en tant que Zn);183;kg/an
0005401359;Salzgitter Mannessmann Stainless Tubes France;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10500000;kg/an
0005401359;Salzgitter Mannessmann Stainless Tubes France;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10500000;kg/an
0005401402;AMORA MAILLE Chevigny;2017;Eau (indirect);Demande biologique en oxygène (DBO5);224000;kg/an
0005401402;AMORA MAILLE Chevigny;2017;Eau (indirect);Demande chimique en oxygène (DCO);349000;kg/an
0005401415;ISOVER ST GOBAIN;2017;Air;Ammoniac (NH3);51200;kg/an
0005401415;ISOVER ST GOBAIN;2017;Air;Phénols (en tant que C total);13600;kg/an
0005401415;ISOVER ST GOBAIN;2017;Air;Sulfure d'hydrogène (H2S);8510;kg/an
0005401415;ISOVER ST GOBAIN;2017;Eau (indirect);Phénols (en tant que C total);90.6;kg/an
0005401425;MASSILLY PRINTING SOLUTIONS (MPS) exRBSA;2017;Air;Composés organiques volatils non méthaniques (COVNM);42400;kg/an
0005401426;TERREAL SAS;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14300000;kg/an
0005401426;TERREAL SAS;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14300000;kg/an
0005401465;FRUEHAUF SAS;2017;Air;Composés organiques volatils non méthaniques (COVNM);99500;kg/an
0005401506;REINE DE DIJON SAS;2017;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);14;kg/an
0005401632;DIJON ENERGIES (ex DALKIA);2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10600000;kg/an
0005401632;DIJON ENERGIES (ex DALKIA);2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10600000;kg/an
0005401657;Villers SAS;2017;Eau (indirect);Demande chimique en oxygène (DCO);232000;kg/an
0005401676;Massilly France;2017;Air;Composés organiques volatils non méthaniques (COVNM);35000;kg/an
0005401696;PAPREC PLASTIQUES SAS;2017;Eau (indirect);Demande biologique en oxygène (DBO5);352000;kg/an
0005401696;PAPREC PLASTIQUES SAS;2017;Eau (indirect);Demande chimique en oxygène (DCO);947000;kg/an
0005401765;SONIRVAL - VALEST;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16200000;kg/an
0005401765;SONIRVAL - VALEST;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);37200000;kg/an
0005401765;SONIRVAL - VALEST;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;21100000;kg/an
0005401812;ICPF;2017;Air;Oxydes d'azote (NOx/NO2);108000;kg/an
0005401849;GRTgaz - Station de Compression de VINDECY;2017;Air;Méthane (CH4);158000;kg/an
0005401880;Chaufferie de la Fontaine d'Ouche;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15400000;kg/an
0005401880;Chaufferie de la Fontaine d'Ouche;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15400000;kg/an
0005401887;COVED- ISDND de Saint Florentin;2017;Air;Méthane (CH4);228000;kg/an
0005401901;REFRESCO France;2017;Eau (indirect);Demande biologique en oxygène (DBO5);49500;kg/an
0005401901;REFRESCO France;2017;Eau (indirect);Demande chimique en oxygène (DCO);156000;kg/an
0005402057;MOCIA;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0005402057;MOCIA;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;10100000;kg/an
0005402224;COVED (ex. Ecopoles Services);2017;Air;Méthane (CH4);509000;kg/an
0005402664;EDIB;2017;Eau (indirect);Nickel et composés (exprimés en tant que Ni);56;kg/an
0005403160;DIJON ENERGIES Dijon Sud Péjoces;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38400000;kg/an
0005403160;DIJON ENERGIES Dijon Sud Péjoces;2017;Air;Dioxyde de carbone (CO2) d'origine biomasse;38400000;kg/an
0005403171;SMET NORD EST 71;2017;Eau (indirect);Azote total;7710000;kg/an
0005403171;SMET NORD EST 71;2017;Eau (indirect);Demande biologique en oxygène (DBO5);2230000;kg/an
0005403171;SMET NORD EST 71;2017;Eau (indirect);Demande chimique en oxygène (DCO);9660000;kg/an
0005403171;SMET NORD EST 71;2017;Eau (indirect);Matières en suspension (MES);1080000;kg/an
0005403171;SMET NORD EST 71;2017;Eau (indirect);Phosphore total;55900;kg/an
0005403185;Vallourec Bearing Tubes (ex. VALTI SAS);2017;Eau (indirect);Mercure et composés (exprimés en tant que Hg);1.01;kg/an
0005425850;SCEA DES GUILLERS;2017;Air;Ammoniac (NH3);20500;kg/an
0005426045;EARL LAMURE;2017;Air;Ammoniac (NH3);18100;kg/an
0005500023;Coopérative agricole de BROONS;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17100000;kg/an
0005500023;Coopérative agricole de BROONS;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17100000;kg/an
0005500035;KERMENE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12800000;kg/an
0005500035;KERMENE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12800000;kg/an
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20000000;kg/an
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20000000;kg/an
0005500062;dominique Riou;2017;Eau (indirect);Demande biologique en oxygène (DBO5);234000;kg/an
0005500062;dominique Riou;2017;Eau (indirect);Demande chimique en oxygène (DCO);532000;kg/an
0005500070;ENTREMONT ALLIANCE;2017;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20100000;kg/an
0005500070;ENTREMONT ALLIANCE;2017;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20100000;kg/an
0005500070;ENTREMONT ALLIANCE;2017;Eau (indirect);Demande biologique en oxygène (DBO5);349000;kg/an
