identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006000357;EUROCOUSTIC SA;2022;Air;Phénols (en tant que C total);3210;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16500000;kg/an
0006000357;EUROCOUSTIC SA;2022;Air;Poussières totales;118000;kg/an
0006000357;EUROCOUSTIC SA;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;41000000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Air;Méthane (CH4);811000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;16500000;kg/an
0006000361;BLEDINA SA;2022;Eau (indirect);Demande biologique en oxygène (DBO5);143000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Arsenic et composés (exprimés en tant que As);12.9;kg/an
0006000361;BLEDINA SA;2022;Eau (indirect);Demande chimique en oxygène (DCO);329000;kg/an
0006000454;SETHELEC;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30100000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Chrome et composés (exprimés en tant que Cr);93.6;kg/an
0006000454;SETHELEC;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30100000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Cuivre et composés (exprimés en tant que Cu);284;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Nickel et composés (exprimés en tant que Ni);60.8;kg/an
0006001292;DALKIA FRANCE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13300000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Plomb et composés (exprimés en tant que Pb);72.4;kg/an
0006001292;DALKIA FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13300000;kg/an
0006002672;CORREZE ENERGIES;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;18300000;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Zinc et composés (exprimés en tant que Zn);1430;kg/an
0005800627;IKOS ENVIRONNEMENT;2022;Sol;Biphényles polychlorés (PCB);0.109;kg/an
0006002672;CORREZE ENERGIES;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13800000;kg/an
0006002672;CORREZE ENERGIES;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32200000;kg/an
0006101980;FERROPEM;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);217000000;kg/an
0006101980;FERROPEM;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;57600000;kg/an
0006101980;FERROPEM;2022;Air;Oxydes de soufre (SOx/SO2);359000;kg/an
0006101980;FERROPEM;2022;Air;Oxydes d'azote (NOx/NO2);121000;kg/an
0006101980;FERROPEM;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;159000000;kg/an
0006101980;FERROPEM;2022;Eau (direct);Arsenic et composés (exprimés en tant que As);5.04;kg/an
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;2022;Air;Composés organiques volatils non méthaniques (COVNM);77200;kg/an
0006101980;FERROPEM;2022;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.01;kg/an
0006101989;KEM ONE;2022;Air;Chlorure de vinyle (chloroéthène);5480;kg/an
0006101989;KEM ONE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;20600000;kg/an
0006101989;KEM ONE;2022;Air;Hydroflurocarbures (HFC);1020;kg/an
0005800666;SANOFI  PASTEUR SA;2022;Air;Hydroflurocarbures (HFC);948;kg/an
0006101989;KEM ONE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20600000;kg/an
0006101989;KEM ONE;2022;Eau (direct);Chlorure de vinyle (chloroéthène);31;kg/an
0005800666;SANOFI  PASTEUR SA;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12300000;kg/an
0006102002;SIVALOR;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;57700000;kg/an
0005800666;SANOFI  PASTEUR SA;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12300000;kg/an
0006102002;SIVALOR;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44800000;kg/an
0006102002;SIVALOR;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);103000000;kg/an
0005800814;REBORN NORMANDIE;2022;Air;Composés organiques volatils non méthaniques (COVNM);80900;kg/an
0005801000;JNTL Consumer Health (France) SAS;2022;Air;Hydroflurocarbures (HFC);106;kg/an
0005801044;DS SMITH;2022;Eau (direct);Demande chimique en oxygène (DCO);360000;kg/an
0005801230;BOBET;2022;Air;Composés organiques volatils non méthaniques (COVNM);55900;kg/an
0006102031;ARCELOR MITTAL WIRE FRANCE;2022;Eau (direct);Zinc et composés (exprimés en tant que Zn);160;kg/an
0006102031;ARCELOR MITTAL WIRE FRANCE;2022;Eau (indirect);Zinc et composés (exprimés en tant que Zn);761;kg/an
0006102064;BALL AEROSOL PACKAGING FRANCE S.A.S;2022;Air;Composés organiques volatils non méthaniques (COVNM);38300;kg/an
0005801247;PHARMASYNTHESE SA;2022;Air;Composés organiques volatils non méthaniques (COVNM);35800;kg/an
0006102064;BALL AEROSOL PACKAGING FRANCE S.A.S;2022;Air;Naphthalène;243;kg/an
0005801247;PHARMASYNTHESE SA;2022;Air;Dichlorométhane (DCM, chlorure de méthylène);1980;kg/an
0006102089;STORENGY France;2022;Air;Méthane (CH4);286000;kg/an
0006102089;STORENGY France;2022;Air;Composés organiques volatils non méthaniques (COVNM);40900;kg/an
0005801373;KNAUF INDUSTRIES NORD;2022;Air;Composés organiques volatils non méthaniques (COVNM);46600;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Sélénium;486;kg/an
0005801468;PPG COATINGS SA;2022;Air;Composés organiques volatils non méthaniques (COVNM);104000;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;99600000;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);99600000;kg/an
0005801573;MALTERIES SOUFFLET;2022;Eau (indirect);Demande chimique en oxygène (DCO);683000;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Oxydes d'azote (NOx/NO2);255000;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Oxydes de soufre (SOx/SO2);258000;kg/an
0006102124;VERALLIA Lagnieu;2022;Air;Mercure et composés (exprimés en tant que Hg);10.6;kg/an
0005801573;MALTERIES SOUFFLET;2022;Eau (indirect);Demande biologique en oxygène (DBO5);304000;kg/an
0005801573;MALTERIES SOUFFLET;2022;Eau (indirect);Phosphore total;5420;kg/an
0005801578;NIPRO PHARMAPACKAGING FRANCE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13700000;kg/an
0005801578;NIPRO PHARMAPACKAGING FRANCE;2022;Air;Cuivre et composés (exprimés en tant que Cu);1210;kg/an
0006102152;CARRIER SCS;2022;Air;Hydroflurocarbures (HFC);113;kg/an
0005801578;NIPRO PHARMAPACKAGING FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13700000;kg/an
0005801681;VERESCENCE;2022;Air;Sélénium;22.3;kg/an
0006102201;WIENERBERGER SAS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19300000;kg/an
0006102201;WIENERBERGER SAS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;19300000;kg/an
0005801681;VERESCENCE;2022;Air;Oxydes d'azote (NOx/NO2);182000;kg/an
0005801681;VERESCENCE;2022;Air;Oxydes de soufre (SOx/SO2);273000;kg/an
0006102218;LAMBERET;2022;Air;Composés organiques volatils non méthaniques (COVNM);226000;kg/an
0006102245;TORAY FILMS EUROPE SAS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25000000;kg/an
0005801843;ENGIE ENERGIE SERVICES;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14100000;kg/an
0006102245;TORAY FILMS EUROPE SAS;2022;Air;Hydroflurocarbures (HFC);109;kg/an
0006102245;TORAY FILMS EUROPE SAS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25000000;kg/an
0005801843;ENGIE ENERGIE SERVICES;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14100000;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2022;Air;Chloroforme (trichlorométhane);2460;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2022;Air;Composés organiques volatils non méthaniques (COVNM);455000;kg/an
0005802051;CENTRE HOSPITALIER UNIVERSITAIRE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13200000;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2022;Air;Dichlorométhane (DCM, chlorure de méthylène);4210;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2022;Eau (indirect);Dichlorométhane (DCM, chlorure de méthylène);12.4;kg/an
0006102272;TREDI;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;40800000;kg/an
0005802051;CENTRE HOSPITALIER UNIVERSITAIRE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13200000;kg/an
0006102272;TREDI;2022;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);2070;kg/an
0005802304;LUNOR DISTRIBUTION;2022;Eau (direct);Phosphore total;5150;kg/an
0006102272;TREDI;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40800000;kg/an
0006102272;TREDI;2022;Air;PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180);0.183;kg/an
0005802304;LUNOR DISTRIBUTION;2022;Eau (direct);Demande chimique en oxygène (DCO);303000;kg/an
0006102272;TREDI;2022;Eau (direct);Fluorures (en tant que F total);5330;kg/an
0006102272;TREDI;2022;Eau (direct);Zinc et composés (exprimés en tant que Zn);107;kg/an
0005802304;LUNOR DISTRIBUTION;2022;Eau (direct);Demande biologique en oxygène (DBO5);79000;kg/an
0006102272;TREDI;2022;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);1180;kg/an
0006102272;TREDI;2022;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.3;kg/an
0005900119;VILLE DE BESANCON SEVE (EX SECIP);2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21900000;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2022;Eau (indirect);Demande biologique en oxygène (DBO5);78600;kg/an
0006102350;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;56100000;kg/an
0005900119;VILLE DE BESANCON SEVE (EX SECIP);2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;19100000;kg/an
0006102350;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);56100000;kg/an
0006102364;OI FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34700000;kg/an
0006102364;OI FRANCE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;34700000;kg/an
0006102364;OI FRANCE;2022;Air;Oxydes d'azote (NOx/NO2);156000;kg/an
0005900367;WIENERBERGER (EX KORAMIC);2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;26900000;kg/an
0006103394;SOFIDEL FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11100000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14800000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14800000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2022;Air;Oxydes de soufre (SOx/SO2);627000;kg/an
0006103396;M.F.DES PNEUMATIQUES MICHELIN;2022;Air;Composés organiques volatils non méthaniques (COVNM);47400;kg/an
0006102410;STS COMPOSITES France;2022;Air;Composés organiques volatils non méthaniques (COVNM);53800;kg/an
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);52600000;kg/an
0006102416;PMG ARDECHE (Porcher Industries);2022;Air;Composés organiques volatils non méthaniques (COVNM);43400;kg/an
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;52600000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Cobalt et composés (exprimés en tant que Co);47.1;kg/an
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2022;Air;Oxydes d'azote (NOx/NO2);172000;kg/an
0006103523;OI FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);73400000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Monoxyde de carbone (CO);2230000;kg/an
0006103523;OI FRANCE SAS;2022;Air;Oxydes de soufre (SOx/SO2);239000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Acide cyanhydrique (HCN);296;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Naphthalène;90.1;kg/an
0006103523;OI FRANCE SAS;2022;Air;Oxydes d'azote (NOx/NO2);333000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Oxydes d'azote (NOx/NO2);1500000;kg/an
0006103523;OI FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;73400000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;626000000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);676000000;kg/an
0006103556;AVERY-DENISSON MATERIALS FRANCE;2022;Air;Composés organiques volatils non méthaniques (COVNM);70100;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Mercure et composés (exprimés en tant que Hg);10.2;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;49900000;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Benzène;1240;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Benzène;2160;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Ammoniac (NH3);19300;kg/an
0006102435;LAFARGE CIMENTS;2022;Air;Cuivre et composés (exprimés en tant que Cu);145;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;24300000;kg/an
0006102440;MIXT COMPOSITES RECYCLABLES;2022;Air;Composés organiques volatils non méthaniques (COVNM);81100;kg/an
0006102447;UNION DISTILLERIES MEDITERRANEE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11800000;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;283000000;kg/an
0006102447;UNION DISTILLERIES MEDITERRANEE;2022;Air;Composés organiques volatils non méthaniques (COVNM);70100;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);308000000;kg/an
0006102464;EURECAT FRANCE;2022;Air;Cobalt et composés (exprimés en tant que Co);133;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Ammoniac (NH3);12400;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Naphthalène;175;kg/an
0006102509;MARKEM-IMAJE INDUSTRIES;2022;Air;Composés organiques volatils non méthaniques (COVNM);45100;kg/an
0006103586;LAFARGE CIMENTS;2022;Air;Oxydes d'azote (NOx/NO2);545000;kg/an
0006103643;BioMerieux SA;2022;Air;Hydroflurocarbures (HFC);193;kg/an
0006102595;ETEX FRANCE BUILDING PERFORMANCE (ex SINIAT);2022;Air;Composés organiques volatils non méthaniques (COVNM);124000;kg/an
0006103644;SANOFI PASTEUR MARCY;2022;Air;Dichlorométhane (DCM, chlorure de méthylène);1140;kg/an
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2022;Air;Composés organiques volatils non méthaniques (COVNM);81200;kg/an
0006102819;G.T.A.;2022;Eau (indirect);Demande biologique en oxygène (DBO5);105000;kg/an
0006103644;SANOFI PASTEUR MARCY;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21100000;kg/an
0006102819;G.T.A.;2022;Eau (indirect);Demande chimique en oxygène (DCO);210000;kg/an
0006102824;VICAT;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;777000000;kg/an
0006103644;SANOFI PASTEUR MARCY;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21100000;kg/an
0006102824;VICAT;2022;Air;Acide cyanhydrique (HCN);2420;kg/an
0006102824;VICAT;2022;Air;Ammoniac (NH3);127000;kg/an
0006102824;VICAT;2022;Air;Benzène;9460;kg/an
0006102824;VICAT;2022;Air;Cadmium et composés (exprimés en tant que Cd);36.8;kg/an
0006102824;VICAT;2022;Air;Chlore et composés inorganiques (en tant que HCl);10700;kg/an
0006102824;VICAT;2022;Air;Cobalt et composés (exprimés en tant que Co);6.33;kg/an
0006103644;SANOFI PASTEUR MARCY;2022;Air;Hydroflurocarbures (HFC);1350;kg/an
0006102824;VICAT;2022;Air;Composés organiques volatils non méthaniques (COVNM);151000;kg/an
0006102824;VICAT;2022;Air;Cuivre et composés (exprimés en tant que Cu);127;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15800000;kg/an
0006102824;VICAT;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;116000000;kg/an
0006102824;VICAT;2022;Air;Mercure et composés (exprimés en tant que Hg);36.2;kg/an
0006103685;ARKEMA FRANCE;2022;Air;1,1,1-trichloroéthane (TCE);3110;kg/an
0006102824;VICAT;2022;Air;Monoxyde de carbone (CO);3240000;kg/an
0006102824;VICAT;2022;Air;Naphthalène;644;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Chlorofluorocarbures (CFC);86.7;kg/an
0006102824;VICAT;2022;Air;Oxydes de soufre (SOx/SO2);1050000;kg/an
0006102824;VICAT;2022;Air;Oxydes d'azote (NOx/NO2);1320000;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Hydrochlorofluorocarbures (HCFC);19700;kg/an
0006102824;VICAT;2022;Air;Plomb et composés (exprimés en tant que Pb);324;kg/an
0006102824;VICAT;2022;Air;Protoxyde d'azote (N2O);36000;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Hydroflurocarbures (HFC);10600;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15800000;kg/an
0006102824;VICAT;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);893000000;kg/an
0006102824;VICAT;2022;Air;Thallium et ses composés (exprimés en tant que Tl);23.2;kg/an
0006102832;CARRIERES ET CHAUX BALTHAZARD ET COTTE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;19400000;kg/an
0006103685;ARKEMA FRANCE;2022;Air;Halons;420;kg/an
0006102832;CARRIERES ET CHAUX BALTHAZARD ET COTTE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19400000;kg/an
0006103685;ARKEMA FRANCE;2022;Eau (direct);Cuivre et composés (exprimés en tant que Cu);54.1;kg/an
0006103685;ARKEMA FRANCE;2022;Eau (direct);Chlorures (en tant que Cl total);5790000;kg/an
0006102857;FINORGA-AXPLORA;2022;Air;Composés organiques volatils non méthaniques (COVNM);181000;kg/an
0006103685;ARKEMA FRANCE;2022;Eau (direct);Nickel et composés (exprimés en tant que Ni);32.9;kg/an
0006102857;FINORGA-AXPLORA;2022;Air;Dichlorométhane (DCM, chlorure de méthylène);16600;kg/an
0006102859;SIRA;2022;Eau (direct);Nickel et composés (exprimés en tant que Ni);135;kg/an
0006102859;SIRA;2022;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.58;kg/an
0006103685;ARKEMA FRANCE;2022;Eau (direct);Fluorures (en tant que F total);12000;kg/an
0006102870;WINOA;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21000000;kg/an
0006102870;WINOA;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21000000;kg/an
0006103699;EDILIANS ex IMERYS TC;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15600000;kg/an
0006102870;WINOA;2022;Eau (direct);Plomb et composés (exprimés en tant que Pb);30.9;kg/an
0006102870;WINOA;2022;Eau (direct);Zinc et composés (exprimés en tant que Zn);107;kg/an
0006103699;EDILIANS ex IMERYS TC;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15600000;kg/an
0006103714;Air Liquide France Industrie;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);80800000;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Trifluorure d'azote (trifluoramine);602;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Perfluorocarbures (PFC);743;kg/an
0006103714;Air Liquide France Industrie;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;80800000;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Hydroflurocarbures (HFC);744;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Hexafluorure de soufre (SF6);62.6;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);140000;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Composés organiques volatils non méthaniques (COVNM);56700;kg/an
0006102885;ST MICROELECTRONICS;2022;Air;Protoxyde d'azote (N2O);29200;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Sulfates;8430000;kg/an
0006102885;ST MICROELECTRONICS;2022;Eau (direct);Phosphore total;5440;kg/an
0006102885;ST MICROELECTRONICS;2022;Eau (direct);Azote total;66200;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Phosphore total;13000;kg/an
0006102885;ST MICROELECTRONICS;2022;Eau (direct);Cuivre et composés (exprimés en tant que Cu);121;kg/an
0006102885;ST MICROELECTRONICS;2022;Eau (direct);Fluorures (en tant que F total);27800;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Demande chimique en oxygène (DCO);421000;kg/an
0006102885;ST MICROELECTRONICS;2022;Eau (direct);Hydroxyde d'ammonium (NH4+);38100;kg/an
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);53700000;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Cobalt et composés (exprimés en tant que Co);298;kg/an
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25400000;kg/an
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;28300000;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Aluminium et composés (exprimés en tant que Al);2750;kg/an
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;2022;Air;Composés organiques volatils non méthaniques (COVNM);1000000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;69000000;kg/an
0006103723;GEPEIF STATION EPUR. DES INDUS;2022;Eau (direct);Chlorures (en tant que Cl total);3050000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;28100000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);97100000;kg/an
0006103724;KEM ONE;2022;Air;Chlorure de vinyle (chloroéthène);10200;kg/an
0006102993;ARKEMA;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14100000;kg/an
0006103724;KEM ONE;2022;Eau (direct);Chlorure de vinyle (chloroéthène);48.7;kg/an
0006102993;ARKEMA;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14100000;kg/an
0006102993;ARKEMA;2022;Air;Hydroflurocarbures (HFC);118;kg/an
0006103725;Polytechnyl  PI (Polyamide Intermediaire);2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;61700000;kg/an
0006102993;ARKEMA;2022;Air;Composés organiques volatils non méthaniques (COVNM);41800;kg/an
0006102993;ARKEMA;2022;Eau (direct);Mercure et composés (exprimés en tant que Hg);4.5;kg/an
0006103725;Polytechnyl  PI (Polyamide Intermediaire);2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);61700000;kg/an
0006102993;ARKEMA;2022;Eau (direct);Azote total;55200;kg/an
0006102993;ARKEMA;2022;Eau (direct);Zinc et composés (exprimés en tant que Zn);945;kg/an
0006103725;Polytechnyl  PI (Polyamide Intermediaire);2022;Eau (direct);Cuivre et composés (exprimés en tant que Cu);102;kg/an
0006102993;ARKEMA;2022;Eau (direct);Chlorures (en tant que Cl total);9650000;kg/an
0006102993;ARKEMA;2022;Eau (direct);Fer et composés (exprimés en tant que Fe);6870;kg/an
0006103725;Polytechnyl  PI (Polyamide Intermediaire);2022;Eau (direct);Arsenic et composés (exprimés en tant que As);8;kg/an
0006102993;ARKEMA;2022;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1500;kg/an
0006102995;FRAMATOME;2022;Eau (direct);Nickel et composés (exprimés en tant que Ni);33.8;kg/an
0006103725;Polytechnyl  PI (Polyamide Intermediaire);2022;Eau (direct);Nickel et composés (exprimés en tant que Ni);76;kg/an
0006103032;REXOR;2022;Air;Composés organiques volatils non méthaniques (COVNM);274000;kg/an
0006103048;RHODIA OPERATIONS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;93800000;kg/an
0006103727;ELKEM SILICONES FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13600000;kg/an
0006103048;RHODIA OPERATIONS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);93800000;kg/an
0006103062;AHLSTROM-MUNKSJO LA GERE;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;45300000;kg/an
0006103062;AHLSTROM-MUNKSJO LA GERE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);45300000;kg/an
0006103087;KNAUF SUD-EST;2022;Air;Composés organiques volatils non méthaniques (COVNM);118000;kg/an
0006103727;ELKEM SILICONES FRANCE SAS;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13600000;kg/an
0006103096;SAINT CLAIR TEXTILES;2022;Air;Composés organiques volatils non méthaniques (COVNM);275000;kg/an
0006103731;SPECIALTY OPERATIONS FRANCE;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;22800000;kg/an
0006103108;VICAT;2022;Air;Oxydes d'azote (NOx/NO2);406000;kg/an
0006103108;VICAT;2022;Air;Ammoniac (NH3);24600;kg/an
0006103731;SPECIALTY OPERATIONS FRANCE;2022;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);75500000;kg/an
0006103108;VICAT;2022;Air;Dioxyde de carbone (CO2) d'origine biomasse;20600000;kg/an
0006103108;VICAT;2022;Air;Dioxyde de carbone (CO2) d'origine non biomasse;163000000;kg/an
