"identifiant","ets_emissions","ets","country","year","did","treat","weights","subclass","sector_group","nace2dig","nace3dig"
"FR10400106",39500,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",47800,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",34800,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",45200,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",48800,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",44300,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",45700,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",40500,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10400106",40900,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",42000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",33700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",37100,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",39200,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",32900,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR10400106",28200,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",14400,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR10600822",33500,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",29100,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",32200,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",29200,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",30600,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",32700,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",28400,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",27700,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",29500,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10600822",28900,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",27300,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",21300,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",22400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",32700,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",30900,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR10600822",30200,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR10700150",35300,1,"FR",2003,0,0,1,"FR","Cement & minerals",23,231
"FR10700150",34500,1,"FR",2004,0,0,1,"FR","Cement & minerals",23,231
"FR10700150",37700,1,"FR",2005,0,0,1,"FR","Cement & minerals",23,231
"FR10700150",25700,1,"FR",2006,0,0,1,"FR","Cement & minerals",23,231
"FR10700150",22400,1,"FR",2008,1,1,1,"FR","Cement & minerals",23,231
"FR10700150",21700,1,"FR",2009,1,1,1,"FR","Cement & minerals",23,231
"FR10800048",28900,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR10800048",32900,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR10800048",28800,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR10800048",28400,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR10800048",30000,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10800048",23800,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10800048",24900,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10800048",22300,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR10800048",16500,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR18200023",26700,1,"FR",2004,0,0,1,"FR","Other manufacturing",26,264
"FR18200023",26100,1,"FR",2005,0,0,1,"FR","Other manufacturing",26,264
"FR18200023",25400,1,"FR",2006,0,0,1,"FR","Other manufacturing",26,264
"FR18200148",31700,1,"FR",2007,0,0,1,"FR","Cement & minerals",23,233
"FR18200148",30400,1,"FR",2008,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",14300,1,"FR",2009,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",28900,1,"FR",2010,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",33800,1,"FR",2011,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",28700,1,"FR",2012,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",30400,1,"FR",2013,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",32100,1,"FR",2014,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",26400,1,"FR",2015,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",27300,1,"FR",2016,1,1,1,"FR","Cement & minerals",23,233
"FR18200148",26200,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",28900,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",15700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",27100,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",30100,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",23700,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR18200148",25500,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",381000,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100006",345000,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100006",436000,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100006",446000,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100006",470000,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",297000,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",338000,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",416000,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",411000,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",413600,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",355000,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",3e+05,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",395000,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100006",387000,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",374000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",564000,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",401000,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",343000,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",340000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100006",348000,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",67500,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100013",102000,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100013",57900,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100013",145000,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100013",170000,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",315000,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",305000,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",158000,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",53000,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",65600,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",66700,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",28400,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",16700,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100013",19700,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",34700,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",32400,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",93000,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",39000,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",60000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100013",93500,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",58700,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100014",63600,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100014",68500,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100014",69800,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100014",66900,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",67600,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",70500,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",71300,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",74100,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",73200,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",68200,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",75600,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",79200,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100014",72900,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",69800,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",77900,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",79900,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",88000,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100014",98000,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",53900,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100015",55700,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100015",57100,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100015",62700,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100015",57600,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",66000,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",79000,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",72700,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",78300,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",83200,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",89400,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",81500,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",91800,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100015",115000,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",96400,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",111000,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",113000,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",119000,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",121000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100015",129000,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR22100044",558000,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100044",575000,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100044",585000,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100044",543000,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100044",24700,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",586000,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",649000,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",552000,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",548000,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",512000,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100044",430000,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",57300,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100164",62300,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100164",63800,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100164",64400,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,351
"FR22100164",67800,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",66400,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",63900,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",63000,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",64900,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",59700,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",55100,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",64800,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,351
"FR22100164",49300,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,351
"FR24600015",35800,1,"FR",2003,0,0,1,"FR","Other manufacturing",49,495
"FR24600015",54400,1,"FR",2004,0,0,1,"FR","Other manufacturing",49,495
"FR24600015",40200,1,"FR",2005,0,0,1,"FR","Other manufacturing",49,495
"FR24600015",26100,1,"FR",2006,0,0,1,"FR","Other manufacturing",49,495
"FR24600015",22600,1,"FR",2007,0,0,1,"FR","Other manufacturing",49,495
"FR24600015",28800,1,"FR",2008,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",20600,1,"FR",2009,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",22300,1,"FR",2010,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",13800,1,"FR",2011,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",33300,1,"FR",2012,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",30000,1,"FR",2013,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",39900,1,"FR",2014,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",25600,1,"FR",2015,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",28900,1,"FR",2016,1,1,1,"FR","Other manufacturing",49,495
"FR24600015",27000,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR24600015",18000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",26300,1,"FR",2003,0,0,1,"FR","Food & beverages",10,105
"FR5100097",28000,1,"FR",2004,0,0,1,"FR","Food & beverages",10,105
"FR5100097",26500,1,"FR",2005,0,0,1,"FR","Food & beverages",10,105
"FR5100097",16900,1,"FR",2006,0,0,1,"FR","Food & beverages",10,105
"FR5100097",28100,1,"FR",2007,0,0,1,"FR","Food & beverages",10,105
"FR5100097",29400,1,"FR",2008,1,1,1,"FR","Food & beverages",10,105
"FR5100097",19700,1,"FR",2009,1,1,1,"FR","Food & beverages",10,105
"FR5100097",21500,1,"FR",2010,1,1,1,"FR","Food & beverages",10,105
"FR5100097",21300,1,"FR",2011,1,1,1,"FR","Food & beverages",10,105
"FR5100097",18400,1,"FR",2012,1,1,1,"FR","Food & beverages",10,105
"FR5100097",18800,1,"FR",2013,1,1,1,"FR","Food & beverages",10,105
"FR5100097",17300,1,"FR",2014,1,1,1,"FR","Food & beverages",10,105
"FR5100097",17900,1,"FR",2015,1,1,1,"FR","Food & beverages",10,105
"FR5100097",19000,1,"FR",2016,1,1,1,"FR","Food & beverages",10,105
"FR5100097",17200,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",17300,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",17700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",17400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",16400,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",15800,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100097",13400,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",103200,1,"FR",2003,0,0,1,"FR","Food & beverages",10,108
"FR5100114",121700,1,"FR",2004,0,0,1,"FR","Food & beverages",10,108
"FR5100114",117600,1,"FR",2005,0,0,1,"FR","Food & beverages",10,108
"FR5100114",122000,1,"FR",2006,0,0,1,"FR","Food & beverages",10,108
"FR5100114",193900,1,"FR",2007,0,0,1,"FR","Food & beverages",10,108
"FR5100114",116300,1,"FR",2008,1,1,1,"FR","Food & beverages",10,108
"FR5100114",130700,1,"FR",2009,1,1,1,"FR","Food & beverages",10,108
"FR5100114",112800,1,"FR",2010,1,1,1,"FR","Food & beverages",10,108
"FR5100114",132800,1,"FR",2011,1,1,1,"FR","Food & beverages",10,108
"FR5100114",117200,1,"FR",2012,1,1,1,"FR","Food & beverages",10,108
"FR5100114",111700,1,"FR",2013,1,1,1,"FR","Food & beverages",10,108
"FR5100114",129800,1,"FR",2014,1,1,1,"FR","Food & beverages",10,108
"FR5100114",114900,1,"FR",2015,1,1,1,"FR","Food & beverages",10,108
"FR5100114",116700,1,"FR",2016,1,1,1,"FR","Food & beverages",10,108
"FR5100114",134800,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",150500,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",132100,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",122900,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",122900,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100114",89600,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",24400,1,"FR",2003,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100143",22600,1,"FR",2004,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100143",24500,1,"FR",2005,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100143",27000,1,"FR",2006,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100143",25900,1,"FR",2007,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100143",24200,1,"FR",2008,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",21700,1,"FR",2009,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",24100,1,"FR",2010,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",20200,1,"FR",2011,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",25600,1,"FR",2012,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",27300,1,"FR",2013,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",27000,1,"FR",2014,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",24200,1,"FR",2015,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",22000,1,"FR",2016,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100143",21200,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",21000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",13800,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",20200,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",21400,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",20000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100143",17800,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100185",46200,1,"FR",2003,0,0,1,"FR","Refineries & chemicals",20,201
"FR5100185",48900,1,"FR",2004,0,0,1,"FR","Refineries & chemicals",20,201
"FR5100185",45700,1,"FR",2005,0,0,1,"FR","Refineries & chemicals",20,201
"FR5100185",49400,1,"FR",2006,0,0,1,"FR","Refineries & chemicals",20,201
"FR5100185",46600,1,"FR",2007,0,0,1,"FR","Refineries & chemicals",20,201
"FR5100185",55300,1,"FR",2008,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100185",63100,1,"FR",2009,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100185",62000,1,"FR",2010,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100185",61700,1,"FR",2011,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100185",61500,1,"FR",2012,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100185",51300,1,"FR",2013,1,1,1,"FR","Refineries & chemicals",20,201
"FR5100190",14600,1,"FR",2003,0,0,1,"FR","Refineries & chemicals",20,205
"FR5100190",13400,1,"FR",2004,0,0,1,"FR","Refineries & chemicals",20,205
"FR5100190",14200,1,"FR",2005,0,0,1,"FR","Refineries & chemicals",20,205
"FR5100190",14800,1,"FR",2006,0,0,1,"FR","Refineries & chemicals",20,205
"FR5100190",13600,1,"FR",2007,0,0,1,"FR","Refineries & chemicals",20,205
"FR5100190",12700,1,"FR",2008,1,1,1,"FR","Refineries & chemicals",20,205
"FR5100190",11000,1,"FR",2013,1,1,1,"FR","Refineries & chemicals",20,205
"FR5100190",10900,1,"FR",2014,1,1,1,"FR","Refineries & chemicals",20,205
"FR5100293",24600,1,"FR",2003,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100293",24700,1,"FR",2004,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100293",21300,1,"FR",2005,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100293",17900,1,"FR",2006,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100293",17300,1,"FR",2007,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5100293",16500,1,"FR",2008,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2009,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2010,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2011,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2012,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2013,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2014,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2015,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2016,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5100293",0,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",0,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",1100,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",900,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",900,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",700,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100293",2900,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5100464",60900,1,"FR",2003,0,0,1,"FR","Other manufacturing",15,158
"FR5100464",75600,1,"FR",2004,0,0,1,"FR","Other manufacturing",15,158
"FR5100464",71700,1,"FR",2005,0,0,1,"FR","Other manufacturing",15,158
"FR5100464",72500,1,"FR",2006,0,0,1,"FR","Other manufacturing",15,158
"FR5100464",81800,1,"FR",2007,0,0,1,"FR","Other manufacturing",15,158
"FR5100467",24400,1,"FR",2003,0,0,1,"FR","Food & beverages",10,106
"FR5100467",21000,1,"FR",2004,0,0,1,"FR","Food & beverages",10,106
"FR5100467",24300,1,"FR",2005,0,0,1,"FR","Food & beverages",10,106
"FR5100467",19800,1,"FR",2006,0,0,1,"FR","Food & beverages",10,106
