identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005906226;SOLVAY Tavaux SAS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;418000000;kg/an
0005901990;SERTRID;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);73700000;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);418000000;kg/an
0005901990;SERTRID;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;42000000;kg/an
0005902155;VON ROLL FRANCE;2016;Air;Composés organiques volatils non méthaniques (COVNM);37200;kg/an
0005902225;DIEHL AUGE DECOUPAGE (Bd Kennedy) SAS;2016;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);4790;kg/an
0006000274;VALEO Usine;2016;Air;Aldéhyde formique (formaldéhyde);1480;kg/an
0005902583;FACEL;2016;Air;Sulfure de carbone;161000;kg/an
0005902583;FACEL;2016;Air;Sulfure d'hydrogène (H2S);3080;kg/an
0005902597;SYBERT UIOM;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;58100000;kg/an
0005902597;SYBERT UIOM;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);58100000;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33700000;kg/an
0005902597;SYBERT UIOM;2016;Eau (indirect);Mercure et composés (exprimés en tant que Hg);3.14;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);78500000;kg/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;44700000;kg/an
0005902679;FLEX-N-GATE (AEE - FAURECIA);2016;Air;Composés organiques volatils non méthaniques (COVNM);32800;kg/an
0005902685;INOVYN France;2016;Air;1,2-dichloroéthane (DCE - chlorure d'éthylène);9780;kg/an
0006000283;DELVERT;2016;Eau (indirect);Demande biologique en oxygène (DBO5);63000;kg/an
0005902685;INOVYN France;2016;Air;Ammoniac (NH3);66600;kg/an
0006000283;DELVERT;2016;Eau (indirect);Demande chimique en oxygène (DCO);220000;kg/an
0005902685;INOVYN France;2016;Air;Chloroforme (trichlorométhane);8440;kg/an
0005902685;INOVYN France;2016;Air;Chlorure de vinyle (chloroéthène);23900;kg/an
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2016;Eau (indirect);Demande biologique en oxygène (DBO5);67700;kg/an
0005902685;INOVYN France;2016;Air;Composés organiques volatils non méthaniques (COVNM);79700;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;59700000;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);59700000;kg/an
0005902685;INOVYN France;2016;Air;Dichlorométhane (DCM, chlorure de méthylène);9660;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Eau (direct);Arsenic et composés (exprimés en tant que As);29.4;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Eau (direct);Cadmium et composés (exprimés en tant que Cd);4.7;kg/an
0005902685;INOVYN France;2016;Air;Epichlorhydrine (1-chloro-2,3-époxypropane);404;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Eau (direct);Demande chimique en oxygène (DCO);204000;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Eau (direct);Nickel et composés (exprimés en tant que Ni);29.4;kg/an
0005902685;INOVYN France;2016;Air;Hydroflurocarbures (HFC);2390;kg/an
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;Eau (direct);Plomb et composés (exprimés en tant que Pb);20.4;kg/an
0005902685;INOVYN France;2016;Air;Tétrachloroéthylène (PER, tétrachloroéthylène);4890;kg/an
0005902685;INOVYN France;2016;Air;Tétrachlorométhane (TCM, tétrachlorure de carbone);2360;kg/an
0006000336;PHOTONIS FRANCE SAS;2016;Air;Hydrochlorofluorocarbures (HCFC);2.05;kg/an
0005902685;INOVYN France;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23300000;kg/an
0005902685;INOVYN France;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23300000;kg/an
0005902685;INOVYN France;2016;Eau (direct);1,2-dichloroéthane (DCE - chlorure d'éthylène);33;kg/an
0006000339;COMPAGNIE MADRANGE - FEYTIAT;2016;Eau (indirect);Demande biologique en oxygène (DBO5);92700;kg/an
0005902685;INOVYN France;2016;Eau (direct);Aluminium et composés (exprimés en tant que Al);2780;kg/an
0006000339;COMPAGNIE MADRANGE - FEYTIAT;2016;Eau (indirect);Demande chimique en oxygène (DCO);166000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Arsenic et composés (exprimés en tant que As);202;kg/an
0006000346;Papeteries et cartonneries Lacaux Frères;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10600000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Azote total;83700;kg/an
0006000346;Papeteries et cartonneries Lacaux Frères;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10600000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);406000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Chloroforme (trichlorométhane);102;kg/an
0005902685;INOVYN France;2016;Eau (direct);Chlorure de vinyle (chloroéthène);19.5;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Aldéhyde formique (formaldéhyde);24000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Chlorures (en tant que Cl total);170000000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);40900;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Composés organiques volatils non méthaniques (COVNM);58200;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Méthane (CH4);119000;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Oxydes d'azote (NOx/NO2);193000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Cuivre et composés (exprimés en tant que Cu);190;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);42000000;kg/an
0006000348;PANNEAUX DE CORREZE;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;42000000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Demande biologique en oxygène (DBO5);293000;kg/an
0006000357;EUROCOUSTIC SA;2016;Air;Ammoniac (NH3);32300;kg/an
0006000357;EUROCOUSTIC SA;2016;Air;Oxydes de soufre (SOx/SO2);327000;kg/an
0006000357;EUROCOUSTIC SA;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;50600000;kg/an
0006000357;EUROCOUSTIC SA;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);50600000;kg/an
0006000361;Société BLEDINA;2016;Eau (indirect);Demande biologique en oxygène (DBO5);263000;kg/an
0006000361;Société BLEDINA;2016;Eau (indirect);Demande chimique en oxygène (DCO);467000;kg/an
0006000366;VALADE;2016;Eau (indirect);Demande biologique en oxygène (DBO5);123000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Demande chimique en oxygène (DCO);616000;kg/an
0006000366;VALADE;2016;Eau (indirect);Demande chimique en oxygène (DCO);177000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Dichlorométhane (DCM, chlorure de méthylène);629;kg/an
0005902685;INOVYN France;2016;Eau (direct);Fer et composés (exprimés en tant que Fe);12900;kg/an
0006000374;LIMOVIN SAS;2016;Air;Hydroflurocarbures (HFC);269;kg/an
0005902685;INOVYN France;2016;Eau (direct);Fluorures (en tant que F total);16000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Hexachlorobenzène (HCB);2.9;kg/an
0005902685;INOVYN France;2016;Eau (direct);Hexachlorobutadiène (HCBD);168;kg/an
0005902685;INOVYN France;2016;Eau (direct);1,2,3,4,5,6-hexachlorocyclohexane (HCH);1.47;kg/an
0006000382;JELD WEN;2016;Air;Antimoine et composés (exprimés en tant que Sb);36.5;kg/an
0005902685;INOVYN France;2016;Eau (direct);Manganèse et composés (exprimés en tant que Mn);4410;kg/an
0005902685;INOVYN France;2016;Eau (direct);Matières en suspension (MES);916000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Oxydes d'azote (NOx/NO2);705000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.6;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Protoxyde d'azote (N2O);22100;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Sulfure d'hydrogène (H2S);6990;kg/an
0005902685;INOVYN France;2016;Eau (direct);Pentachlorobenzène;37;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;59500000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);795000000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Sulfates;8160000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;736000000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Aluminium et composés (exprimés en tant que Al);30300;kg/an
0005902685;INOVYN France;2016;Eau (direct);Titane et composés (exprimés en tant que Ti);834;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Azote total;133000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Chrome et composés (exprimés en tant que Cr);111;kg/an
0005902685;INOVYN France;2016;Eau (direct);Trichloréthylène;208;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Composés organohalogénés (exprimés en tant que AOX);50300;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Cuivre et composés (exprimés en tant que Cu);89;kg/an
0005902685;INOVYN France;2016;Eau (direct);Tétrachloroéthylène (PER, tétrachloroéthylène);633;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Demande biologique en oxygène (DBO5);473000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Demande chimique en oxygène (DCO);5070000;kg/an
0005902685;INOVYN France;2016;Eau (direct);Tétrachlorométhane (TCM, tétrachlorure de carbone);115;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Fer et composés (exprimés en tant que Fe);6460;kg/an
0005902685;INOVYN France;2016;Eau (direct);Hydroxyde d'ammonium (NH4+);61100;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Manganèse et composés (exprimés en tant que Mn);22000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Matières en suspension (MES);358000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Nickel et composés (exprimés en tant que Ni);111;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30000000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Phosphore total;12700;kg/an
0006000385;INTERNATIONAL PAPER;2016;Eau (direct);Zinc et composés (exprimés en tant que Zn);825;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30000000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Aluminium et composés (exprimés en tant que Al);174000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Arsenic et composés (exprimés en tant que As);106;kg/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2016;Eau (direct);Demande chimique en oxygène (DCO);210000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Cadmium et composés (exprimés en tant que Cd);14;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Chrome et composés (exprimés en tant que Cr);168;kg/an
0005902924;SUEZ RV CENTRE EST (ex SITA CENTRE EST);2016;Air;Méthane (CH4);220000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Cuivre et composés (exprimés en tant que Cu);220;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Fer et composés (exprimés en tant que Fe);78000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Manganèse et composés (exprimés en tant que Mn);26400;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Nickel et composés (exprimés en tant que Ni);142;kg/an
0005905393;COFELY - GDF SUEZ ENERGIE SERVICES;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30300000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Plomb et composés (exprimés en tant que Pb);149;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Titane et composés (exprimés en tant que Ti);8370;kg/an
0005905393;COFELY - GDF SUEZ ENERGIE SERVICES;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30300000;kg/an
0006000385;INTERNATIONAL PAPER;2016;Sol;Zinc et composés (exprimés en tant que Zn);2090;kg/an
0006000414;ALLARD EMBALLAGES;2016;Eau (indirect);Cuivre et composés (exprimés en tant que Cu);131;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Composés organiques volatils non méthaniques (COVNM);50700;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Hydrochlorofluorocarbures (HCFC);4540;kg/an
0006000416;PAPREC CRV Brive;2016;Air;Méthane (CH4);241000;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Hydroflurocarbures (HFC);4390;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Oxydes de soufre (SOx/SO2);693000;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Oxydes d'azote (NOx/NO2);570000;kg/an
0006000419;COVIMAG;2016;Air;Hexafluorure de soufre (SF6);50;kg/an
0005906226;SOLVAY Tavaux SAS;2016;Air;Protoxyde d'azote (N2O);16500;kg/an
0006000427;SYTTOM-UIOM BRIVE;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;22600000;kg/an
0006000427;SYTTOM-UIOM BRIVE;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);52500000;kg/an
0006102124;VERALLIA Lagnieu;2016;Air;Oxydes de soufre (SOx/SO2);424000;kg/an
0006000427;SYTTOM-UIOM BRIVE;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;29900000;kg/an
0006000454;SETHELEC;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23400000;kg/an
0006000454;SETHELEC;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23400000;kg/an
0006102124;VERALLIA Lagnieu;2016;Air;Oxydes d'azote (NOx/NO2);295000;kg/an
0006102124;VERALLIA Lagnieu;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;122000000;kg/an
0006000521;SUEZ RV Sud-Ouest;2016;Air;Méthane (CH4);347000;kg/an
0006102124;VERALLIA Lagnieu;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);122000000;kg/an
0006001793;FABREGUE;2016;Air;Composés organiques volatils non méthaniques (COVNM);34900;kg/an
0006001935;GERSON PIERROT GOURMAND;2016;Eau (indirect);Demande chimique en oxygène (DCO);676000;kg/an
0006002045;PONTHIER  S.A.;2016;Air;Hydroflurocarbures (HFC);199;kg/an
0006102152;CARRIER SCS;2016;Air;Hydroflurocarbures (HFC);269;kg/an
0006102201;WIENERBERGER SAS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16000000;kg/an
0006002150;ORANO Mining;2016;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1080;kg/an
0006002154;ORANO Mining;2016;Eau (direct);Fluorures (en tant que F total);3720;kg/an
0006102201;WIENERBERGER SAS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16000000;kg/an
0006102218;LAMBERET;2016;Air;Composés organiques volatils non méthaniques (COVNM);177000;kg/an
0006002178;Orano Mining;2016;Eau (direct);Arsenic et composés (exprimés en tant que As);60.1;kg/an
0006102245;TORAY FILMS EUROPE SAS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24400000;kg/an
0006102245;TORAY FILMS EUROPE SAS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24400000;kg/an
0006002672;CORREZE ENERGIES;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13400000;kg/an
0006002672;CORREZE ENERGIES;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);31100000;kg/an
0006102256;SYNDICAT MIXTE DE LA PLAINE DE L'AIN;2016;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.96;kg/an
0006002672;CORREZE ENERGIES;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;17600000;kg/an
0006102261;XPO Supply chain France;2016;Air;Hydroflurocarbures (HFC);290;kg/an
0006102267;SIEGFRIED St Vulbas SAS;2016;Air;Composés organiques volatils non méthaniques (COVNM);52100;kg/an
0006102272;Trédi Saint Vulbas;2016;Air;PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180);0.358;kg/an
0006102272;Trédi Saint Vulbas;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;38500000;kg/an
0006102272;Trédi Saint Vulbas;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38500000;kg/an
0006003024;EVERGREEN;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10300000;kg/an
0006003024;EVERGREEN;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10300000;kg/an
0006102272;Trédi Saint Vulbas;2016;Eau (direct);Arsenic et composés (exprimés en tant que As);5.7;kg/an
0006102272;Trédi Saint Vulbas;2016;Eau (direct);Cadmium et composés (exprimés en tant que Cd);3.9;kg/an
0006102272;Trédi Saint Vulbas;2016;Eau (direct);Chlorures (en tant que Cl total);2660000;kg/an
0006102272;Trédi Saint Vulbas;2016;Eau (direct);Fluorures (en tant que F total);8090;kg/an
0006102272;Trédi Saint Vulbas;2016;Eau (direct);Zinc et composés (exprimés en tant que Zn);146;kg/an
0006102302;PANELCO;2016;Air;Hydroflurocarbures (HFC);11200;kg/an
0006003037;ISDND ROCHECHOUART (SETRAD);2016;Air;Méthane (CH4);264000;kg/an
0006102304;PLASTIC OMNIUM COMPOSITES;2016;Air;Composés organiques volatils non méthaniques (COVNM);37000;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2016;Eau (indirect);Demande biologique en oxygène (DBO5);117000;kg/an
0006102314;TANNERIE D'ANNONAY S.A.;2016;Eau (indirect);Demande chimique en oxygène (DCO);252000;kg/an
0006003649;SDCL/DALKIA FRANCE;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);90200000;kg/an
0006003649;SDCL/DALKIA FRANCE;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;90200000;kg/an
0006102348;CALCIA  SA;2016;Air;Ammoniac (NH3);13600;kg/an
0006101980;FERROPEM;2016;Air;Cobalt et composés (exprimés en tant que Co);7.09;kg/an
0006101980;FERROPEM;2016;Air;Composés organiques volatils non méthaniques (COVNM);31700;kg/an
0006102348;CALCIA  SA;2016;Air;Benzène;1540;kg/an
0006101980;FERROPEM;2016;Air;Cuivre et composés (exprimés en tant que Cu);116;kg/an
0006101980;FERROPEM;2016;Air;Nickel et composés (exprimés en tant que Ni);50.9;kg/an
0006102348;CALCIA  SA;2016;Air;Naphthalène;65.8;kg/an
0006101980;FERROPEM;2016;Air;Oxydes de soufre (SOx/SO2);417000;kg/an
0006101980;FERROPEM;2016;Air;Oxydes d'azote (NOx/NO2);286000;kg/an
0006102348;CALCIA  SA;2016;Air;Oxydes d'azote (NOx/NO2);130000;kg/an
0006101980;FERROPEM;2016;Air;Zinc et composés (exprimés en tant que Zn);1060;kg/an
0006101980;FERROPEM;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;176000000;kg/an
0006102348;CALCIA  SA;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;100000000;kg/an
0006101980;FERROPEM;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);252000000;kg/an
0006101980;FERROPEM;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;75200000;kg/an
0006102348;CALCIA  SA;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);100000000;kg/an
0006102350;LAFARGE CIMENTS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;52000000;kg/an
0006101989;KEM ONE BALAN;2016;Air;Chlorure de vinyle (chloroéthène);9900;kg/an
0006102350;LAFARGE CIMENTS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);52000000;kg/an
0006101989;KEM ONE BALAN;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25500000;kg/an
0006101989;KEM ONE BALAN;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25500000;kg/an
0006102359;SICTOBA (Grospierre);2016;Air;Méthane (CH4);141000;kg/an
0006101989;KEM ONE BALAN;2016;Eau (direct);Chlorure de vinyle (chloroéthène);56.8;kg/an
0006102364;OI FRANCE SAS;2016;Air;Oxydes d'azote (NOx/NO2);107000;kg/an
0006102364;OI FRANCE SAS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;33900000;kg/an
0006102002;SIDEFAGE;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;44300000;kg/an
0006102364;OI FRANCE SAS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33900000;kg/an
0006102002;SIDEFAGE;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);102000000;kg/an
0006102002;SIDEFAGE;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;57700000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2016;Air;Oxydes de soufre (SOx/SO2);750000;kg/an
0006102409;CHEMVIRON FRANCE SAS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;16700000;kg/an
0006102027;Abattoirs des Crêts;2016;Air;Hydroflurocarbures (HFC);140;kg/an
0006102409;CHEMVIRON FRANCE SAS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16700000;kg/an
0006102027;Abattoirs des Crêts;2016;Eau (indirect);Demande biologique en oxygène (DBO5);116000;kg/an
0006102027;Abattoirs des Crêts;2016;Eau (indirect);Demande chimique en oxygène (DCO);263000;kg/an
0006102410;STS COMPOSITES FRANCE;2016;Air;Composés organiques volatils non méthaniques (COVNM);50100;kg/an
0006102031;ARCELOR MITTAL WIRE FRANCE;2016;Air;Plomb et composés (exprimés en tant que Pb);248;kg/an
0006102031;ARCELOR MITTAL WIRE FRANCE;2016;Eau (direct);Zinc et composés (exprimés en tant que Zn);126;kg/an
0006102410;STS COMPOSITES FRANCE;2016;Air;Hydrochlorofluorocarbures (HCFC);1.04;kg/an
0006102416;PMG Ardèche;2016;Air;Composés organiques volatils non méthaniques (COVNM);41800;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Ammoniac (NH3);11800;kg/an
0006102064;BALL AEROSOL PACKAGING;2016;Air;Composés organiques volatils non méthaniques (COVNM);44700;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Benzène;1200;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Mercure et composés (exprimés en tant que Hg);13.9;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Monoxyde de carbone (CO);792000;kg/an
0006102074;CIAT;2016;Air;Hydroflurocarbures (HFC);658;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Naphthalène;59.3;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Oxydes d'azote (NOx/NO2);798000;kg/an
0006102080;CHARDON ET COUCHOUD;2016;Air;Zinc et composés (exprimés en tant que Zn);292;kg/an
0006102080;CHARDON ET COUCHOUD;2016;Eau (direct);Nickel et composés (exprimés en tant que Ni);27.6;kg/an
0006102081;HEXCEL COMPOSITES SA;2016;Air;Composés organiques volatils non méthaniques (COVNM);191000;kg/an
0006102081;HEXCEL COMPOSITES SA;2016;Air;Dichlorométhane (DCM, chlorure de méthylène);64400;kg/an
0006102081;HEXCEL COMPOSITES SA;2016;Air;Phénols (en tant que C total);2980;kg/an
0006102088;laiterie cooperative etrez beaupont;2016;Eau (indirect);Demande biologique en oxygène (DBO5);108000;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;495000000;kg/an
0006102088;laiterie cooperative etrez beaupont;2016;Eau (indirect);Demande chimique en oxygène (DCO);174000;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);519000000;kg/an
0006102089;STORENGY;2016;Air;Composés organiques volatils non méthaniques (COVNM);36500;kg/an
0006102435;LAFARGE CIMENTS;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;23700000;kg/an
0006102089;STORENGY;2016;Air;Méthane (CH4);262000;kg/an
0006102440;MIXT COMPOSITES RECYCLABLES;2016;Air;Composés organiques volatils non méthaniques (COVNM);66000;kg/an
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2016;Air;Composés organiques volatils non méthaniques (COVNM);63700;kg/an
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2016;Air;Hydroflurocarbures (HFC);1500;kg/an
0006102463;JINWANG EUROPE;2016;Eau (direct);Azote total;89100;kg/an
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);94000000;kg/an
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;55200000;kg/an
0006102463;JINWANG EUROPE;2016;Eau (direct);Nickel et composés (exprimés en tant que Ni);280;kg/an
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;2016;Air;Composés organiques volatils non méthaniques (COVNM);599000;kg/an
0006102464;EURECAT FRANCE;2016;Air;Cobalt et composés (exprimés en tant que Co);39.7;kg/an
0006102509;MARKEM-IMAJE INDUSTRIES;2016;Air;Composés organiques volatils non méthaniques (COVNM);31600;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;151000000;kg/an
0006102945;SIEMENS SAS Grenoble;2016;Air;Hexafluorure de soufre (SF6);121;kg/an
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);162000000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Chlore et composés inorganiques (en tant que HCl);14100;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Protoxyde d'azote (N2O);14500;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Dioxyde de carbone (CO2) d'origine non biomasse;55000000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);114000000;kg/an
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2016;Air;Dioxyde de carbone (CO2) d'origine biomasse;59300000;kg/an
