identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0071305501;STEP - Marseille;2008;Eau (direct);Demande chimique en oxygène (DCO);8760000;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);4760;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Fer et composés (exprimés en tant que Fe);45700;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Fluoranthène;1.4;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Matières en suspension (MES);1330000;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);395;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Phosphore total;226000;kg/an
0071305501;STEP - Marseille;2008;Eau (direct);Benzo (b) fluoranthène;1;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);180000;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Demande biologique en oxygène (DBO5);75100;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Demande chimique en oxygène (DCO);540000;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Manganèse et composés (exprimés en tant que Mn);526;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Phosphore total;15800;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Titane et composés (exprimés en tant que Ti);421;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Trichloréthylène;10.5;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Tétrachloroéthylène (PER, tétrachloroéthylène);38;kg/an
0071443701;STEP - CAEN;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);1040;kg/an
0071443701;STEP - CAEN;2008;Sol;Chrome et composés (exprimés en tant que Cr);71.9;kg/an
0071443701;STEP - CAEN;2008;Sol;Cuivre et composés (exprimés en tant que Cu);637;kg/an
0071443701;STEP - CAEN;2008;Sol;Mercure et composés (exprimés en tant que Hg);4.92;kg/an
0071443701;STEP - CAEN;2008;Sol;Nickel et composés (exprimés en tant que Ni);55.3;kg/an
0071443701;STEP - CAEN;2008;Sol;Plomb et composés (exprimés en tant que Pb);106;kg/an
0071443701;STEP - CAEN;2008;Sol;Zinc et composés (exprimés en tant que Zn);1360;kg/an
0071443701;STEP - CAEN;2008;Sol;Biphényles polychlorés (PCB);0.14;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Azote total;234000;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);367;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Demande biologique en oxygène (DBO5);1130000;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Demande chimique en oxygène (DCO);1790000;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Matières en suspension (MES);1030000;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Phosphore total;25900;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Plomb et composés (exprimés en tant que Pb);37;kg/an
0071469901;STEP - TOUQUES;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);587;kg/an
0071469901;STEP - TOUQUES;2008;Sol;Cuivre et composés (exprimés en tant que Cu);294;kg/an
0071469901;STEP - TOUQUES;2008;Sol;Plomb et composés (exprimés en tant que Pb);29.9;kg/an
0071469901;STEP - TOUQUES;2008;Sol;Zinc et composés (exprimés en tant que Zn);470;kg/an
;SA PRELY;2008;Air;Ammoniac (NH3);10200;kg/an
0071922901;STEP de Gourgue Nègre;2008;Eau (direct);Demande chimique en oxygène (DCO);191000;kg/an
0072227802;SAint Brieuc Armmor Agglomération - Direction de l'Eau et Assainissement;2008;Eau (direct);Ammoniac (NH3);14500;kg/an
0072227802;SAint Brieuc Armmor Agglomération - Direction de l'Eau et Assainissement;2008;Eau (direct);Demande biologique en oxygène (DBO5);50300;kg/an
0072227802;SAint Brieuc Armmor Agglomération - Direction de l'Eau et Assainissement;2008;Eau (direct);Demande chimique en oxygène (DCO);325000;kg/an
0072227802;SAint Brieuc Armmor Agglomération - Direction de l'Eau et Assainissement;2008;Eau (direct);Phosphore total;13100;kg/an
;SCEA FGMF;2008;Air;Ammoniac (NH3);19900;kg/an
;EARL CHOUANET;2008;Air;Ammoniac (NH3);12200;kg/an
;SA GALOR;2008;Air;Ammoniac (NH3);13200;kg/an
0072505602;STEP - PORT-DOUVOT;2008;Eau (direct);Azote total;56000;kg/an
0072505602;STEP - PORT-DOUVOT;2008;Eau (direct);Demande chimique en oxygène (DCO);353000;kg/an
0072505602;STEP - PORT-DOUVOT;2008;Eau (direct);Phosphore total;8560;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Benzo (a) pyrène;0.03;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);133000;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Chrome et composés (exprimés en tant que Cr);87;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);66;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Demande biologique en oxygène (DBO5);125000;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Demande chimique en oxygène (DCO);399000;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Phosphore total;17200;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);161;kg/an
0072628101;Usine de dépollution de Romans sur Isère;2008;Eau (direct);Benzo (b) fluoranthène;0.04;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Benzo (a) pyrène;0.05;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);150000;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);141;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Demande biologique en oxygène (DBO5);95200;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Demande chimique en oxygène (DCO);449000;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Fer et composés (exprimés en tant que Fe);3590;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Phosphore total;19800;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Plomb et composés (exprimés en tant que Pb);32;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);315;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Biphényles polychlorés (PCB);0.2;kg/an
0072636201;Usine de dépollution (UDEP) - Valence;2008;Eau (direct);Benzo (b) fluoranthène;0.05;kg/an
0072722901;CTEU - EVREUX;2008;Eau (direct);Azote total;179000;kg/an
0072722901;CTEU - EVREUX;2008;Eau (direct);Demande chimique en oxygène (DCO);254000;kg/an
0072722901;CTEU - EVREUX;2008;Eau (direct);Phosphore total;22600;kg/an
0072821801;CHARTRES METROPOLE;2008;Eau (direct);Demande chimique en oxygène (DCO);218000;kg/an
0072901910;STEP - Zone Portuaire;2008;Eau (direct);Demande biologique en oxygène (DBO5);52300;kg/an
0072901910;STEP - Zone Portuaire;2008;Eau (direct);Demande chimique en oxygène (DCO);348000;kg/an
0072901910;STEP - Zone Portuaire;2008;Eau (direct);Phosphore total;8780;kg/an
0072923204;STEP - Corniguel;2008;Eau (direct);Azote total;51100;kg/an
0072923204;STEP - Corniguel;2008;Eau (direct);Demande biologique en oxygène (DBO5);46000;kg/an
0072923204;STEP - Corniguel;2008;Eau (direct);Demande chimique en oxygène (DCO);334000;kg/an
0072923204;STEP - Corniguel;2008;Eau (direct);Phosphore total;10600;kg/an
0073018901;STEP - Nîmes Centre;2008;Eau (direct);Ammoniac (NH3);92300;kg/an
0073018901;STEP - Nîmes Centre;2008;Eau (direct);Azote total;120000;kg/an
0073018901;STEP - Nîmes Centre;2008;Eau (direct);Demande biologique en oxygène (DBO5);113000;kg/an
0073018901;STEP - Nîmes Centre;2008;Eau (direct);Demande chimique en oxygène (DCO);407000;kg/an
0073018901;STEP - Nîmes Centre;2008;Eau (direct);Phosphore total;11200;kg/an
0073018902;STEU Nîmes (ouest);2008;Eau (direct);Azote total;69800;kg/an
0073018902;STEU Nîmes (ouest);2008;Eau (direct);Demande chimique en oxygène (DCO);153000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Azote total;1450000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Benzo (a) pyrène;0.34;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Cadmium et composés (exprimés en tant que Cd);5.86;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);517000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Chrome et composés (exprimés en tant que Cr);59.3;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);577;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Demande biologique en oxygène (DBO5);178000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Demande chimique en oxygène (DCO);1550000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Matières en suspension (MES);360000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.76;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Nickel et composés (exprimés en tant que Ni);39.6;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Phosphore total;90700;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Plomb et composés (exprimés en tant que Pb);112;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);1460;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Eau (direct);Benzo (b) fluoranthène;0.31;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Azote total;210000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Cadmium et composés (exprimés en tant que Cd);6.85;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Chrome et composés (exprimés en tant que Cr);89.5;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Cuivre et composés (exprimés en tant que Cu);716;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Mercure et composés (exprimés en tant que Hg);3.85;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Nickel et composés (exprimés en tant que Ni);58.6;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Phosphore total;83000;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Plomb et composés (exprimés en tant que Pb);136;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Zinc et composés (exprimés en tant que Zn);1730;kg/an
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2008;Sol;Biphényles polychlorés (PCB);0.3;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Azote total;208000;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);209000;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Demande biologique en oxygène (DBO5);51500;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Demande chimique en oxygène (DCO);329000;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);13;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Fluorures (en tant que F total);5280;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Phosphore total;5470;kg/an
0073300305;STEP SABAREGES;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);324;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Azote total;480000;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);525000;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Chlorures (en tant que Cl total);2510000;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Demande biologique en oxygène (DBO5);175000;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Demande chimique en oxygène (DCO);998000;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Di(2-éthylhexyle)phtalate (DEHP);30;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Fluorures (en tant que F total);2320;kg/an
0073303905;STEP - Clos de Hilde (Bégles);2008;Eau (direct);Phosphore total;14200;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Azote total;190000;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Benzo (a) pyrène;0.1;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);78500;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);50.2;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Demande biologique en oxygène (DBO5);44500;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Demande chimique en oxygène (DCO);235000;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);152;kg/an
0073305101;STEP - Biganos;2008;Eau (direct);Benzo (b) fluoranthène;0.1;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Azote total;835000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);762000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Chlorures (en tant que Cl total);4510000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Demande biologique en oxygène (DBO5);958000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Demande chimique en oxygène (DCO);3230000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Matières en suspension (MES);954000;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Phosphore total;84700;kg/an
0073306303;STEP - Louis Fargue (Bordeaux);2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);2010;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Azote total;189000;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Benzo (a) pyrène;0.1;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);82400;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Demande biologique en oxygène (DBO5);43200;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Demande chimique en oxygène (DCO);247000;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);141;kg/an
0073352901;STEP de la TESTE DE BUCH;2008;Eau (direct);Benzo (b) fluoranthène;0.1;kg/an
0073400301;STEP - AGDE;2008;Eau (direct);Azote total;215000;kg/an
0073400301;STEP - AGDE;2008;Eau (direct);Demande biologique en oxygène (DBO5);45700;kg/an
0073400301;STEP - AGDE;2008;Eau (direct);Demande chimique en oxygène (DCO);306000;kg/an
0073403201;STEP - BEZIERS;2008;Eau (direct);Demande chimique en oxygène (DCO);250000;kg/an
0073403201;STEP - BEZIERS;2008;Eau (direct);Phosphore total;7750;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Azote total;1100000;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Benzo (a) pyrène;0.11;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);445000;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Chrome et composés (exprimés en tant que Cr);122;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);583;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Demande biologique en oxygène (DBO5);416000;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Demande chimique en oxygène (DCO);1330000;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Diuron;56.5;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Matières en suspension (MES);352000;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Mercure et composés (exprimés en tant que Hg);1.31;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Nickel et composés (exprimés en tant que Ni);66.8;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Nonylphénols et éthoxylates de nonylphénol (NP/NPE);14.1;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Octylphénols et éthoxylates d'octylphénol;1.29;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Phosphore total;28500;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);281;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Gamma isomère Lindane;3.17;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Biphényles polychlorés (PCB);0.28;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Benzo (k) fluoranthène;0.14;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Indeno(1,2,3-cd)pyrène;0.14;kg/an
0073412901;STEP - MAERA;2008;Eau (direct);Benzo (b) fluoranthène;0.14;kg/an
0073430101;STEP - SETE;2008;Eau (direct);Azote total;208000;kg/an
0073430101;STEP - SETE;2008;Eau (direct);Demande biologique en oxygène (DBO5);72100;kg/an
0073430101;STEP - SETE;2008;Eau (direct);Demande chimique en oxygène (DCO);494000;kg/an
0073430101;STEP - SETE;2008;Eau (direct);Phosphore total;8930;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Aluminium et composés (exprimés en tant que Al);16900;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);1080;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Demande chimique en oxygène (DCO);308000;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Diuron;3.9;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Fer et composés (exprimés en tant que Fe);16600;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Manganèse et composés (exprimés en tant que Mn);2140;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Phosphore total;9320;kg/an
0073523801;RENNES METROPOLE;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);3700;kg/an
0073719501;Station d'épuration de La Grange David;2008;Eau (direct);Azote total;190000;kg/an
0073719501;Station d'épuration de La Grange David;2008;Eau (direct);Demande chimique en oxygène (DCO);367000;kg/an
0073719501;Station d'épuration de La Grange David;2008;Eau (direct);Phosphore total;8170;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Arsenic et composés (exprimés en tant que As);48;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Azote total;203000;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Cadmium et composés (exprimés en tant que Cd);5.86;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Chrome et composés (exprimés en tant que Cr);164;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Cuivre et composés (exprimés en tant que Cu);1790;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Fer et composés (exprimés en tant que Fe);272000;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Manganèse et composés (exprimés en tant que Mn);1030;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Mercure et composés (exprimés en tant que Hg);7.46;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Nickel et composés (exprimés en tant que Ni);214;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Phosphore total;165000;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Plomb et composés (exprimés en tant que Pb);233;kg/an
0073719501;Station d'épuration de La Grange David;2008;Sol;Zinc et composés (exprimés en tant que Zn);3200;kg/an
0073805301;Station d'épuration;2008;Eau (direct);Azote total;63000;kg/an
0073805301;Station d'épuration;2008;Eau (direct);Demande biologique en oxygène (DBO5);50500;kg/an
0073805301;Station d'épuration;2008;Eau (direct);Demande chimique en oxygène (DCO);258000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0.000202;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Air;Vanadium et ses composés;0.00111;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Azote total;1120000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Benzo (a) pyrène;0.2;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Cadmium et composés (exprimés en tant que Cd);1.79;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);2380000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Chrome et composés (exprimés en tant que Cr);83;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);336;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Demande biologique en oxygène (DBO5);1580000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Demande chimique en oxygène (DCO);7140000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Fer et composés (exprimés en tant que Fe);10000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Matières en suspension (MES);2680000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Mercure et composés (exprimés en tant que Hg);2.1;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Nickel et composés (exprimés en tant que Ni);44;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Phosphore total;164000;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Plomb et composés (exprimés en tant que Pb);198;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);1250;kg/an
0073817002;STEP - GRENOBLE / AQUAPOLE;2008;Eau (direct);Benzo (b) fluoranthène;0.19;kg/an
;entremont;2008;Eau (indirect);Demande biologique en oxygène (DBO5);49200;kg/an
0074101807;STEP - BLOIS;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);82.5;kg/an
0074101807;STEP - BLOIS;2008;Eau (direct);Demande chimique en oxygène (DCO);191000;kg/an
0074101807;STEP - BLOIS;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);226;kg/an
0074101807;STEP - BLOIS;2008;Sol;Cuivre et composés (exprimés en tant que Cu);330;kg/an
0074101807;STEP - BLOIS;2008;Sol;Mercure et composés (exprimés en tant que Hg);1.2;kg/an
0074101807;STEP - BLOIS;2008;Sol;Nickel et composés (exprimés en tant que Ni);28.2;kg/an
0074101807;STEP - BLOIS;2008;Sol;Plomb et composés (exprimés en tant que Pb);51.4;kg/an
0074101807;STEP - BLOIS;2008;Sol;Zinc et composés (exprimés en tant que Zn);904;kg/an
0074101807;STEP - BLOIS;2008;Sol;Biphényles polychlorés (PCB);0.21;kg/an
;besnier etaux;2008;Air;Hydrochlorofluorocarbures (HCFC);150;kg/an
;besnier etaux;2008;Eau (indirect);Demande biologique en oxygène (DBO5);63000;kg/an
;besnier etaux;2008;Eau (indirect);Phosphore total;7000;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Arsenic et composés (exprimés en tant que As);57.9;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Azote total;474000;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Cadmium et composés (exprimés en tant que Cd);12;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Chrome et composés (exprimés en tant que Cr);217;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Cuivre et composés (exprimés en tant que Cu);305;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Demande biologique en oxygène (DBO5);388000;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Demande chimique en oxygène (DCO);1950000;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Matières en suspension (MES);650000;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Nickel et composés (exprimés en tant que Ni);86.5;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Phosphore total;35800;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Plomb et composés (exprimés en tant que Pb);89;kg/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;2008;Eau (direct);Zinc et composés (exprimés en tant que Zn);1350;kg/an
0074218707;STEU - ROANNE - Les 3 Ponts;2008;Eau (direct);Demande biologique en oxygène (DBO5);50900;kg/an
0074218707;STEU - ROANNE - Les 3 Ponts;2008;Eau (direct);Demande chimique en oxygène (DCO);546000;kg/an
0074218707;STEU - ROANNE - Les 3 Ponts;2008;Sol;Chrome et composés (exprimés en tant que Cr);140;kg/an
0074218707;STEU - ROANNE - Les 3 Ponts;2008;Sol;Cuivre et composés (exprimés en tant que Cu);194;kg/an
0074218707;STEU - ROANNE - Les 3 Ponts;2008;Sol;Plomb et composés (exprimés en tant que Pb);56.4;kg/an
