identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0005701322;BONGRAIN GERARD (usine);2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;12400000;kg/an
0005701322;BONGRAIN GERARD (usine);2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12400000;kg/an
0005701498;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);60500000;kg/an
0005701330;3P - Produits Plastiques Performants;2010;Eau (direct);Ammoniac (NH3);400;kg/an
0005701501;GALVANOPLAST Reims;2010;Air;Composés organiques volatils non méthaniques (COVNM);63900;kg/an
0005701501;GALVANOPLAST Reims;2010;Eau (direct);Nickel et composés (exprimés en tant que Ni);25.2;kg/an
0005701507;TEREOS NUTRITION ANIMALE;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1380;kg/an
0005701507;TEREOS NUTRITION ANIMALE;2010;Air;Composés organiques volatils non méthaniques (COVNM);68800;kg/an
0005701339;FORGES DE COURCELLES;2010;Air;Oxydes d'azote (NOx/NO2);116000;kg/an
0005701344;ENTREMONT SODIAAL;2010;Eau (indirect);Demande biologique en oxygène (DBO5);233000;kg/an
0005701507;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;30700000;kg/an
0005701344;ENTREMONT SODIAAL;2010;Eau (indirect);Demande chimique en oxygène (DCO);342000;kg/an
0005701344;ENTREMONT SODIAAL;2010;Eau (indirect);Phosphore total;6110;kg/an
0005701507;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30700000;kg/an
0005701515;TEREOS  FRANCE;2010;Air;Nickel et composés (exprimés en tant que Ni);506;kg/an
0005701360;GRTgaz - Station de Voisines;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;36300000;kg/an
0005701515;TEREOS  FRANCE;2010;Air;Oxydes de soufre (SOx/SO2);492000;kg/an
0005701360;GRTgaz - Station de Voisines;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36300000;kg/an
0005701515;TEREOS  FRANCE;2010;Air;Oxydes d'azote (NOx/NO2);215000;kg/an
0005701515;TEREOS  FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;139000000;kg/an
0005701515;TEREOS  FRANCE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);139000000;kg/an
0005701515;TEREOS  FRANCE;2010;Sol;Arsenic et composés (exprimés en tant que As);15.2;kg/an
0005701388;LUNDIN INTERNATIONAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);61400;kg/an
0005701515;TEREOS  FRANCE;2010;Sol;Cuivre et composés (exprimés en tant que Cu);559;kg/an
0005701515;TEREOS  FRANCE;2010;Sol;Fer et composés (exprimés en tant que Fe);65600;kg/an
0005701390;LUNDIN CHAMPAGNE;2010;Air;Composés organiques volatils non méthaniques (COVNM);64200;kg/an
0005701515;TEREOS  FRANCE;2010;Sol;Manganèse et composés (exprimés en tant que Mn);1320;kg/an
0005701515;TEREOS  FRANCE;2010;Sol;Zinc et composés (exprimés en tant que Zn);126;kg/an
0005701392;LUNDIN INTERNATIONAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);95800;kg/an
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10300000;kg/an
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10300000;kg/an
0005701539;TEREOS NUTRITION ANIMALE;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1230;kg/an
0005701398;IPC Petroleum France;2010;Air;Composés organiques volatils non méthaniques (COVNM);564000;kg/an
0005701398;IPC Petroleum France;2010;Air;Méthane (CH4);319000;kg/an
0005701539;TEREOS NUTRITION ANIMALE;2010;Air;Composés organiques volatils non méthaniques (COVNM);61500;kg/an
0005701539;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;32100000;kg/an
0005701400;IPC Petroleum France;2010;Air;Composés organiques volatils non méthaniques (COVNM);356000;kg/an
0005701539;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32100000;kg/an
0005701400;IPC Petroleum France;2010;Air;Méthane (CH4);133000;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Arsenic et composés (exprimés en tant que As);49.3;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Hydrocarbures aromatiques polycycliques (HAP);70.3;kg/an
0005701412;LUNDIN INTERNATIONAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);750000;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Oxydes de soufre (SOx/SO2);178000;kg/an
0005701412;LUNDIN INTERNATIONAL;2010;Air;Méthane (CH4);543000;kg/an
0005701421;CRISTAL UNION;2010;Air;Oxydes d'azote (NOx/NO2);241000;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Oxydes d'azote (NOx/NO2);126000;kg/an
0005701421;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;233000000;kg/an
0005701421;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);233000000;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Plomb et composés (exprimés en tant que Pb);470;kg/an
0005701421;CRISTAL UNION;2010;Sol;Arsenic et composés (exprimés en tant que As);28.1;kg/an
0005701421;CRISTAL UNION;2010;Sol;Cadmium et composés (exprimés en tant que Cd);5.3;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Vanadium et ses composés;17.1;kg/an
0005701421;CRISTAL UNION;2010;Sol;Chrome et composés (exprimés en tant que Cr);118;kg/an
0005701421;CRISTAL UNION;2010;Sol;Cuivre et composés (exprimés en tant que Cu);238;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;47700000;kg/an
0005701421;CRISTAL UNION;2010;Sol;Nickel et composés (exprimés en tant que Ni);103;kg/an
0005701421;CRISTAL UNION;2010;Sol;Plomb et composés (exprimés en tant que Pb);154;kg/an
0005701543;VERALLIA-FRANCE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);47700000;kg/an
0005701421;CRISTAL UNION;2010;Sol;Zinc et composés (exprimés en tant que Zn);1170;kg/an
0005701544;TEREOS NUTRITION ANIMALE;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1240;kg/an
0005701544;TEREOS NUTRITION ANIMALE;2010;Air;Composés organiques volatils non méthaniques (COVNM);61900;kg/an
0005701422;ONYX EST;2010;Air;Méthane (CH4);325000;kg/an
0005701422;ONYX EST;2010;Eau (indirect);Ammoniac (NH3);1970;kg/an
0005701544;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;24300000;kg/an
0005701544;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24300000;kg/an
0005701447;AMCOR FLEXIBLES CAPSULES FRANCE;2010;Air;Composés organiques volatils non méthaniques (COVNM);53900;kg/an
0005701552;ADM Bazancourt SASU;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;50700000;kg/an
0005701448;SITA DECTRA - decharge Pargny;2010;Air;Méthane (CH4);466000;kg/an
0005701448;SITA DECTRA - decharge Pargny;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11600000;kg/an
0005701552;ADM Bazancourt SASU;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);50700000;kg/an
0005701448;SITA DECTRA - decharge Pargny;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;11600000;kg/an
0005701961;Michelin MFPM;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;26700000;kg/an
0005701563;SUEZ RV NORD EST  - Dormans;2010;Air;Méthane (CH4);298000;kg/an
0005701451;LUZEAL;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1580;kg/an
0005701563;SUEZ RV NORD EST  - Dormans;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0005701451;LUZEAL;2010;Air;Cobalt et composés (exprimés en tant que Co);5.35;kg/an
0005701451;LUZEAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);78800;kg/an
0005701563;SUEZ RV NORD EST  - Dormans;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;10100000;kg/an
0005701451;LUZEAL;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;34600000;kg/an
0005701451;LUZEAL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34600000;kg/an
0005701574;NASA;2010;Air;Composés organiques volatils non méthaniques (COVNM);37000;kg/an
0005701453;SCA DE DESHYDRATATION;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18300000;kg/an
0005701453;SCA DE DESHYDRATATION;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18300000;kg/an
0005701609;SAS GIVAUDAN France;2010;Air;Composés organiques volatils non méthaniques (COVNM);211000;kg/an
0005701609;SAS GIVAUDAN France;2010;Eau (indirect);Demande chimique en oxygène (DCO);503000;kg/an
0005701671;TEREOS NUTRITION ANIMALE;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1840;kg/an
0005701671;TEREOS NUTRITION ANIMALE;2010;Air;Cobalt et composés (exprimés en tant que Co);5.2;kg/an
0005701671;TEREOS NUTRITION ANIMALE;2010;Air;Composés organiques volatils non méthaniques (COVNM);92100;kg/an
0005701706;SUN DESHY;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);2830;kg/an
0005701671;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;39200000;kg/an
0005701706;SUN DESHY;2010;Air;Cobalt et composés (exprimés en tant que Co);9.46;kg/an
0005701706;SUN DESHY;2010;Air;Composés organiques volatils non méthaniques (COVNM);141000;kg/an
0005701671;TEREOS NUTRITION ANIMALE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39200000;kg/an
0005701706;SUN DESHY;2010;Air;Monoxyde de carbone (CO);705000;kg/an
0005701706;SUN DESHY;2010;Air;Zinc et composés (exprimés en tant que Zn);352;kg/an
0005701684;ECOLAB PRODUCTION FRANCE;2010;Eau (indirect);Demande biologique en oxygène (DBO5);203000;kg/an
0005701706;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;62900000;kg/an
0005701684;ECOLAB PRODUCTION FRANCE;2010;Eau (indirect);Demande chimique en oxygène (DCO);530000;kg/an
0005701706;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);62900000;kg/an
0005701719;TEREOS FRANCE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);43100000;kg/an
0005701719;TEREOS FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;43100000;kg/an
0005701684;ECOLAB PRODUCTION FRANCE;2010;Eau (indirect);Phosphore total;20400;kg/an
0005701701;CIMENTS CALCIA;2010;Air;Mercure et composés (exprimés en tant que Hg);32;kg/an
0005701721;SUN DESHY;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);801;kg/an
0005701701;CIMENTS CALCIA;2010;Air;Oxydes d'azote (NOx/NO2);948000;kg/an
0005701721;SUN DESHY;2010;Air;Composés organiques volatils non méthaniques (COVNM);40100;kg/an
0005701721;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;13600000;kg/an
0005701721;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13600000;kg/an
0005701701;CIMENTS CALCIA;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;732000000;kg/an
0005701723;OMYA Usine;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21200000;kg/an
0005701723;OMYA Usine;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21200000;kg/an
0005701701;CIMENTS CALCIA;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);751000000;kg/an
0005701701;CIMENTS CALCIA;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;18500000;kg/an
0005702197;SAVIEL France;2010;Air;Hydrochlorofluorocarbures (HCFC);36;kg/an
0005701735;LUZEAL;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1740;kg/an
0005701735;LUZEAL;2010;Air;Cobalt et composés (exprimés en tant que Co);5.33;kg/an
0005701735;LUZEAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);86900;kg/an
0005701735;LUZEAL;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;41200000;kg/an
0005701735;LUZEAL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);41200000;kg/an
0005702199;SHMVD;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;40900000;kg/an
0005701751;LUZEAL;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1120;kg/an
0005701751;LUZEAL;2010;Air;Composés organiques volatils non méthaniques (COVNM);55900;kg/an
0005701751;LUZEAL;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;25000000;kg/an
0005702199;SHMVD;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40900000;kg/an
0005701751;LUZEAL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25000000;kg/an
0005702203;BIGARD Vitry abattoir;2010;Eau (indirect);Demande biologique en oxygène (DBO5);99500;kg/an
0005701760;SUN DESHY;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1070;kg/an
0005701760;SUN DESHY;2010;Air;Composés organiques volatils non méthaniques (COVNM);53400;kg/an
0005701760;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;27400000;kg/an
0005702203;BIGARD Vitry abattoir;2010;Eau (indirect);Demande chimique en oxygène (DCO);228000;kg/an
0005701760;SUN DESHY;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27400000;kg/an
0005702203;BIGARD Vitry abattoir;2010;Eau (indirect);Phosphore total;9390;kg/an
0005702209;SEDAN ÉNERGIE (ex-PERIN FRERES et COG);2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17200000;kg/an
0005701765;PRODEVA;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17700000;kg/an
0005701765;PRODEVA;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17700000;kg/an
0005702209;SEDAN ÉNERGIE (ex-PERIN FRERES et COG);2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27500000;kg/an
0005701783;MALTEUROP FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21100000;kg/an
0005701783;MALTEUROP FRANCE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);31700000;kg/an
0005702209;SEDAN ÉNERGIE (ex-PERIN FRERES et COG);2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;10300000;kg/an
0005701783;MALTEUROP FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;10600000;kg/an
0005702271;WEPA France;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;14200000;kg/an
0005701829;Société TRICOFLEX;2010;Air;Composés organiques volatils non méthaniques (COVNM);30000;kg/an
0005702271;WEPA France;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14200000;kg/an
0005702355;UNILIN SAS;2010;Air;Aldéhyde formique (formaldéhyde);40300;kg/an
0005701887;Mannesmann Précision Tubes France;2010;Eau (direct);Cadmium et composés (exprimés en tant que Cd);6.98;kg/an
0005701887;Mannesmann Précision Tubes France;2010;Eau (direct);Nickel et composés (exprimés en tant que Ni);38.9;kg/an
0005702355;UNILIN SAS;2010;Air;Composés organiques volatils non méthaniques (COVNM);384000;kg/an
0005701908;CAPDEA -  Assencières;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);920;kg/an
0005702355;UNILIN SAS;2010;Air;Oxydes d'azote (NOx/NO2);355000;kg/an
0005701908;CAPDEA -  Assencières;2010;Air;Composés organiques volatils non méthaniques (COVNM);46000;kg/an
0005701908;CAPDEA -  Assencières;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;23000000;kg/an
0005702355;UNILIN SAS;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;10100000;kg/an
0005701908;CAPDEA -  Assencières;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);23000000;kg/an
0005701910;CAPDEA - Aulnay;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);738;kg/an
0005702355;UNILIN SAS;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0005701910;CAPDEA - Aulnay;2010;Air;Composés organiques volatils non méthaniques (COVNM);36900;kg/an
0005701910;CAPDEA - Aulnay;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21200000;kg/an
0005702394;PLASTIC OMNIUM Auto Exterieur;2010;Air;Composés organiques volatils non méthaniques (COVNM);55900;kg/an
0005701910;CAPDEA - Aulnay;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21200000;kg/an
0005701946;DISLAUB;2010;Air;Composés organiques volatils non méthaniques (COVNM);37300;kg/an
0005701946;DISLAUB;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;21200000;kg/an
0005702421;CHALONS ENERGIE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;41700000;kg/an
0005701946;DISLAUB;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21200000;kg/an
0005701961;Michelin MFPM;2010;Air;Composés organiques volatils non méthaniques (COVNM);102000;kg/an
0005702421;CHALONS ENERGIE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);41700000;kg/an
0005701961;Michelin MFPM;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26700000;kg/an
0005702454;FOCAST;2010;Air;Composés organiques volatils non méthaniques (COVNM);51700;kg/an
0005701963;SINIAT;2010;Air;Composés organiques volatils non méthaniques (COVNM);167000;kg/an
0005701965;ACCURIDE;2010;Air;Composés organiques volatils non méthaniques (COVNM);68800;kg/an
0005702463;VEOLIA-VALEST _ CSD2;2010;Air;Méthane (CH4);747000;kg/an
0005702463;VEOLIA-VALEST _ CSD2;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10500000;kg/an
0005701974;ICOA - Crancey;2010;Air;Dichlorométhane (DCM, chlorure de méthylène);16300;kg/an
0005702463;VEOLIA-VALEST _ CSD2;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;10500000;kg/an
0005702070;PETITJEAN SAS;2010;Air;Zinc et composés (exprimés en tant que Zn);220;kg/an
0005702463;VEOLIA-VALEST _ CSD2;2010;Eau (direct);Ammoniac (NH3);10.2;kg/an
0005702478;SUEZ RV NORD EST - SAINT-AUBIN;2010;Air;Méthane (CH4);388000;kg/an
0005702478;SUEZ RV NORD EST - SAINT-AUBIN;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12600000;kg/an
0005702099;SEM Energie;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15000000;kg/an
0005702099;SEM Energie;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15000000;kg/an
0005702478;SUEZ RV NORD EST - SAINT-AUBIN;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;12600000;kg/an
0005702543;CAPDEA - Marigny le Chatel;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);1590;kg/an
0005702103;PETIT BATEAU;2010;Eau (indirect);Cadmium et composés (exprimés en tant que Cd);1.27;kg/an
0005702543;CAPDEA - Marigny le Chatel;2010;Air;Composés organiques volatils non méthaniques (COVNM);79500;kg/an
0005702103;PETIT BATEAU;2010;Eau (indirect);Mercure et composés (exprimés en tant que Hg);3.2;kg/an
0005702103;PETIT BATEAU;2010;Eau (indirect);Zinc et composés (exprimés en tant que Zn);172;kg/an
0005702108;LACOSTE OPERATIONS;2010;Eau (indirect);Demande biologique en oxygène (DBO5);72200;kg/an
0005702108;LACOSTE OPERATIONS;2010;Eau (indirect);Demande chimique en oxygène (DCO);310000;kg/an
0005702543;CAPDEA - Marigny le Chatel;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;45100000;kg/an
0005702543;CAPDEA - Marigny le Chatel;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);45100000;kg/an
0005702595;Coopérative Agricole de Déshydratation d'Arcis sur Aube;2010;Air;Cobalt et composés (exprimés en tant que Co);7;kg/an
0005702129;CRISTAL UNION;2010;Air;Oxydes d'azote (NOx/NO2);111000;kg/an
0005702129;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;113000000;kg/an
0005702595;Coopérative Agricole de Déshydratation d'Arcis sur Aube;2010;Air;Poussières totales;362000;kg/an
0005702129;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);228000000;kg/an
0005702129;CRISTAL UNION;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;115000000;kg/an
0005702595;Coopérative Agricole de Déshydratation d'Arcis sur Aube;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;46900000;kg/an
0005702129;CRISTAL UNION;2010;Sol;Azote total;262000;kg/an
0005702129;CRISTAL UNION;2010;Sol;Phosphore total;71700;kg/an
0005702595;Coopérative Agricole de Déshydratation d'Arcis sur Aube;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);46900000;kg/an
0005702721;SAICA PAPER EL;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;63800000;kg/an
0005702176;GROUPE LARBALETIER SASU;2010;Eau (indirect);Demande biologique en oxygène (DBO5);160000;kg/an
0005702721;SAICA PAPER EL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);63800000;kg/an
0005702176;GROUPE LARBALETIER SASU;2010;Eau (indirect);Demande chimique en oxygène (DCO);160000;kg/an
0005702721;SAICA PAPER EL;2010;Eau (direct);Carbone organique total (en tant que C total ou DCO/3);101000;kg/an
0005702721;SAICA PAPER EL;2010;Eau (direct);Demande chimique en oxygène (DCO);202000;kg/an
0005702180;André Laurent SA;2010;Eau (direct);Demande biologique en oxygène (DBO5);310000;kg/an
0005702761;AUREADE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;35200000;kg/an
0005702180;André Laurent SA;2010;Eau (direct);Demande chimique en oxygène (DCO);455000;kg/an
0005702761;AUREADE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);81400000;kg/an
0005702761;AUREADE;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;46200000;kg/an
0005702196;AT FRANCE;2010;Eau (indirect);Demande biologique en oxygène (DBO5);108000;kg/an
0005702196;AT FRANCE;2010;Eau (indirect);Demande chimique en oxygène (DCO);202000;kg/an
0005702843;SUEZ RV Nord Est (ex SITA NORD EST);2010;Air;Méthane (CH4);184000;kg/an
0005702854;SPARFLEX;2010;Air;Composés organiques volatils non méthaniques (COVNM);37900;kg/an
0005702992;CRISTANOL;2010;Air;Acétaldéhyde (aldéhyde acétique  éthanal);3200;kg/an
0005800291;UCDV;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;12800000;kg/an
0005702992;CRISTANOL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);238000000;kg/an
0005702992;CRISTANOL;2010;Air;Dioxyde de carbone (CO2) d'origine biomasse;238000000;kg/an
0005702992;CRISTANOL;2010;Sol;Phosphore total;7220;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Antimoine et composés (exprimés en tant que Sb);51.4;kg/an
0005702999;SAIPOL;2010;Air;Composés organiques volatils non méthaniques (COVNM);385000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Benzène;21400;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Cobalt et composés (exprimés en tant que Co);30.7;kg/an
0005702999;SAIPOL;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;38000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Composés organiques volatils non méthaniques (COVNM);2000000;kg/an
0005702999;SAIPOL;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);38000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Monoxyde de carbone (CO);1550000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Nickel et composés (exprimés en tant que Ni);2300;kg/an
0005703284;SELYA Cogénération;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;15000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Oxydes de soufre (SOx/SO2);10000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Oxydes d'azote (NOx/NO2);3210000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Poussières totales;517000;kg/an
0005703284;SELYA Cogénération;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Protoxyde d'azote (N2O);81000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Zinc et composés (exprimés en tant que Zn);343;kg/an
0005800289;VALDEPHARM;2010;Air;Hydroflurocarbures (HFC);467;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Vanadium et ses composés;4870;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Thallium et ses composés (exprimés en tant que Tl);257;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Dioxyde de carbone (CO2) d'origine non biomasse;3400000000;kg/an
0005800290;CABOT CARBONE SAS;2010;Air;Cobalt et composés (exprimés en tant que Co);8.66;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);3400000000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Arsenic et composés (exprimés en tant que As);232;kg/an
0005800290;CABOT CARBONE SAS;2010;Air;Nickel et composés (exprimés en tant que Ni);86.5;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Cadmium et composés (exprimés en tant que Cd);37.2;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Chloro-alkanes (C10-C13);46.5;kg/an
0005800290;CABOT CARBONE SAS;2010;Air;Oxydes de soufre (SOx/SO2);1030000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Chrome et composés (exprimés en tant que Cr);232;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Cobalt et composés (exprimés en tant que Co);232;kg/an
0005800290;CABOT CARBONE SAS;2010;Air;Oxydes d'azote (NOx/NO2);422000;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Cuivre et composés (exprimés en tant que Cu);232;kg/an
0005800297;TOTAL RAFFINAGE FRANCE;2010;Eau (direct);Demande biologique en oxygène (DBO5);54400;kg/an
0005800290;CABOT CARBONE SAS;2010;Air;Zinc et composés (exprimés en tant que Zn);209;kg/an
